Anno;Provincia produttore;Codice EER;Unita di misura;Regione;Pericoloso;Descrizione EER;Tot_2026-08-03;Tot_2026-09-07;Tot_2026-09-15
2026;CL;160114;kg;Sicilia;P;liquidi antigelo contenenti sostanze pericolose;1081.0;1236.0;1258.0
2026;CL;160117;kg;Sicilia;NP;metalli ferrosi;722243.0;843592.0;926750.0
2026;CL;160118;kg;Sicilia;NP;metalli non ferrosi;63564.0;77653.0;78618.0
2026;CL;160119;kg;Sicilia;NP;plastica;28715.0;33114.0;34791.0
2026;CL;160120;kg;Sicilia;NP;vetro;12777.0;16834.0;17827.0
2026;CL;160121;kg;Sicilia;P;componenti pericolosi diversi da quelli di cui alle voci da 16 01 07 a 16 01 11, 16 01 13 e 16 01 14;10005.0;10005.0;10005.0
2026;CL;160122;kg;Sicilia;NP;componenti non specificati altrimenti;400315.0;473669.0;499361.0
2026;CL;160211;kg;Sicilia;P;apparecchiature fuori uso, contenenti clorofluorocarburi, HCFC, HFC;5015.0;5040.0;5780.0
2026;CL;160213;kg;Sicilia;P;apparecchiature fuori uso, contenenti componenti pericolosi (1) diversi da quelli di cui alle voci 16 02 09 e 16 02 12;82044.0;82088.0;82088.0
2026;CL;160214;kg;Sicilia;NP;apparecchiature fuori uso, diverse da quelle di cui alle voci da 16 02 09 a 16 02 13;1148901.0;1208845.0;1211000.0
2026;CL;160215;kg;Sicilia;P;componenti pericolosi rimossi da apparecchiature fuori uso;161.0;171.0;171.0
2026;CL;160216;kg;Sicilia;NP;componenti rimossi da apparecchiature fuori uso, diversi da quelli di cui alla voce 16 02 15;9323.0;15253.0;15253.0
2026;CL;160303;kg;Sicilia;P;rifiuti inorganici contenenti sostanze pericolose;702397.0;876736.0;1186476.0
2026;CL;160304;kg;Sicilia;NP;rifiuti inorganici, diversi da quelli di cui alla voce 16 03 03;3946820.0;4009120.0;4000520.0
2026;CL;160305;kg;Sicilia;P;rifiuti organici contenenti sostanze pericolose;985385.0;1566975.0;1581935.0
2026;CL;160306;kg;Sicilia;NP;rifiuti organici diversi da quelli di cui alla voce 16 03 05;243746.0;297840.0;278560.0
2026;CL;160504;kg;Sicilia;P;gas in contenitori a pressione (compresi gli halon), contenenti sostanze pericolose;247.0;237.0;237.0
2026;CL;160505;kg;Sicilia;NP;gas in contenitori a pressione, diversi da quelli di cui alla voce 16 05 04;1310.0;1310.0;1310.0
2026;CL;160506;kg;Sicilia;P;sostanze chimiche di laboratorio contenenti o costituite da sostanze pericolose, comprese le miscele di sostanze chimiche di laboratorio;644.0;680.0;720.0
2026;CL;160507;kg;Sicilia;P;sostanze chimiche inorganiche di scarto contenenti o costituite da sostanze pericolose;260.0;460.0;500.0
2026;CL;160508;kg;Sicilia;P;sostanze chimiche organiche di scarto contenenti o costituite da sostanze pericolose;2009.0;2009.0;2009.0
2026;CL;160509;kg;Sicilia;NP;sostanze chimiche di scarto diverse da quelle di cui alle voci 16 05 06, 16 05 07 e 16 05 08;40.0;60.0;80.0
2026;CL;160601;kg;Sicilia;P;batterie al piombo;114436.0;137046.0;141156.0
2026;CL;160602;kg;Sicilia;P;batterie al nichel-cadmio;460.0;560.0;560.0
2026;CL;160604;kg;Sicilia;NP;batterie alcaline (tranne 16 06 03);52.0;53.0;53.0
2026;CL;160605;kg;Sicilia;NP;altre batterie e accumulatori;356.0;356.0;356.0
2026;CL;160801;kg;Sicilia;NP;catalizzatori esauriti contenenti oro, argento, renio, rodio, palladio, iridio o platino (tranne 16 08 07);50675.0;50858.0;50942.0
2026;CL;160802;kg;Sicilia;P;catalizzatori esauriti contenenti metalli di transizione pericolosi o composti di metalli di transizione pericolosi;35501.0;35501.0;36001.0
2026;CL;160803;kg;Sicilia;NP;catalizzatori esauriti contenenti metalli di transizione o composti di metalli di transizione, non specificati altrimenti;23505.0;23505.0;23505.0
2026;CL;160807;kg;Sicilia;P;catalizzatori esauriti contaminati da sostanze pericolose;191498.0;192258.0;192380.0
2026;CL;161001;kg;Sicilia;P;rifiuti liquidi acquosi, contenenti sostanze pericolose;412874.0;834128.0;872948.0
2026;CL;161001;l;Sicilia;P;rifiuti liquidi acquosi, contenenti sostanze pericolose;111.0;147.0;147.0
2026;CL;161002;kg;Sicilia;NP;rifiuti liquidi acquosi, diversi da quelle di cui alla voce 16 10 01;115264860.0;143233245.0;143826355.0
2026;CL;161002;l;Sicilia;NP;rifiuti liquidi acquosi, diversi da quelle di cui alla voce 16 10 01;22800.0;23600.0;23600.0
2026;CL;161103;kg;Sicilia;P;altri rivestimenti e materiali refrattari provenienti da processi metallurgici, contenenti sostanze pericolose;250.0;250.0;250.0
2026;CL;161105;kg;Sicilia;P;rivestimenti e materiali refrattari provenienti da lavorazioni non metallurgiche, contenenti sostanze pericolose;516040.0;516040.0;516040.0
2026;CL;161106;kg;Sicilia;NP;rivestimenti e materiali refrattari provenienti da lavorazioni non metallurgiche, diversi da quelli di cui alla voce 16 11 05;765140.0;1071880.0;1203320.0
2026;CL;170101;kg;Sicilia;NP;cemento;8675032.0;10195646.0;10308046.0
2026;CL;170103;kg;Sicilia;NP;mattonelle e ceramiche;120.0;920.0;920.0
2026;CL;170107;kg;Sicilia;NP;miscugli di cemento, mattoni, mattonelle e ceramiche, diversi da quelli di cui alla voce 17 01 06;433920.0;501700.0;501700.0
2026;CL;170201;kg;Sicilia;NP;legno;110589.0;138702.0;145352.0
2026;CL;170201;l;Sicilia;NP;legno;;15000.0;15000.0
2026;CL;170202;kg;Sicilia;NP;vetro;37210.0;41490.0;41510.0
2026;CL;170203;kg;Sicilia;NP;plastica;148694.0;195237.0;197487.0
2026;CL;170204;kg;Sicilia;P;vetro, plastica e legno contenenti sostanze pericolose o da esse contaminati;227185.0;233315.0;236285.0
2026;CL;170301;kg;Sicilia;P;miscele bituminose contenenti catrame di carbone;;;20.0
2026;CL;170302;kg;Sicilia;NP;miscele bituminose diverse da quelle di cui alla voce 17 03 01;9297802.0;12123819.0;12194149.0
2026;CL;170401;kg;Sicilia;NP;rame, bronzo, ottone;23595.0;23655.0;23885.0
2026;CL;170402;kg;Sicilia;NP;alluminio;93973.0;118690.0;119520.0
2026;CL;170405;kg;Sicilia;NP;ferro e acciaio;11763682.0;13116529.0;13620222.0
2026;CL;170407;kg;Sicilia;NP;metalli misti;2930.0;4170.0;4170.0
2026;CL;170409;kg;Sicilia;P;rifiuti metallici contaminati da sostanze pericolose;30202.0;45195.0;45195.0
2026;CL;170410;kg;Sicilia;P;cavi impregnati di olio, di catrame di carbone o di altre sostanze pericolose;25950.0;44910.0;44910.0
2026;CL;170411;kg;Sicilia;NP;cavi, diversi da quelli di cui alla voce 17 04 10;48337.0;53282.0;54066.0
2026;CL;170503;kg;Sicilia;P;terra e rocce, contenenti sostanze pericolose;120950.0;130910.0;134090.0
2026;CL;170504;kg;Sicilia;NP;terra e rocce, diverse da quelle di cui alla voce 17 05 03;45986758.0;66223182.0;67038832.0
2026;CL;170506;kg;Sicilia;NP;materiale di dragaggio, diverso da quello di cui alla voce 17 05 05;31990.0;31990.0;31990.0
2026;CL;170508;kg;Sicilia;NP;pietrisco per massicciate ferroviarie, diverso da quello di cui alla voce 17 05 07;14412000.0;15853220.0;16183220.0
2026;CL;170601;kg;Sicilia;P;materiali isolanti, contenenti amianto;36460.0;39480.0;39480.0
2026;CL;170603;kg;Sicilia;P;altri materiali isolanti contenenti o costituiti da sostanze pericolose;384271.0;402541.0;409551.0
2026;CL;170604;kg;Sicilia;NP;materiali isolanti, diversi da quelli di cui alle voci 17 06 01 e 17 06 03;65660.0;73840.0;74220.0
2026;CL;170605;kg;Sicilia;P;materiali da costruzione contenenti amianto;98703.0;109713.0;110173.0
2026;CL;170802;kg;Sicilia;NP;materiali da costruzione a base di gesso, diversi da quelli di cui alla voce 17 08 01;20680.0;39090.0;39070.0
2026;CL;170903;kg;Sicilia;P;altri rifiuti dell'attività di costruzione e demolizione (compresi rifiuti misti) contenenti sostanze pericolose;1957410.0;2744970.0;2744970.0
2026;CL;170904;kg;Sicilia;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;36773070.0;47229966.0;47864456.0
2026;CL;170904;l;Sicilia;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;105000.0;167000.0;167000.0
2026;CL;180103;kg;Sicilia;P;rifiuti che devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni;162373.0;187057.0;188536.0
2026;CL;180104;kg;Sicilia;NP;rifiuti che non devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni (es. bende, ingessature, lenzuola, indumenti monouso, assorbenti igienici);1015.0;1121.0;1121.0
2026;CL;180106;kg;Sicilia;P;sostanze chimiche pericolose o contenenti sostanze pericolose;20023.0;23321.0;23515.0
2026;CL;180106;l;Sicilia;P;sostanze chimiche pericolose o contenenti sostanze pericolose;105.0;105.0;105.0
2026;CL;180107;kg;Sicilia;NP;sostanze chimiche diverse da quelle di cui alla voce 18 01 06;4664.0;5669.0;5689.0
2026;CL;180107;l;Sicilia;NP;sostanze chimiche diverse da quelle di cui alla voce 18 01 06;81.0;109.0;109.0
2026;CL;180108;kg;Sicilia;P;medicinali citotossici e citostatici;9.0;13.0;13.0
2026;CL;180109;kg;Sicilia;NP;medicinali diversi da quelli di cui alla voce 18 01 08;258.0;328.0;348.0
2026;CL;180110;kg;Sicilia;P;rifiuti di amalgama prodotti da interventi odontoiatrici;4.0;4.0;4.0
2026;CL;180202;kg;Sicilia;P;rifiuti che devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni;2730.0;3572.0;3572.0
2026;CL;180205;kg;Sicilia;P;sostanze chimiche pericolose o contenenti sostanze pericolose;931.0;1224.0;1224.0
2026;CL;190102;kg;Sicilia;NP;materiali ferrosi estratti da ceneri pesanti;1400.0;2000.0;2000.0
2026;CL;190114;kg;Sicilia;NP;ceneri leggere, diverse da quelle di cui alla voce 19 01 13;8076.0;8792.0;10037.0
2026;CL;190206;kg;Sicilia;NP;fanghi prodotti da trattamenti chimico-fisici, diversi da quelli di cui alla voce 19 02 05;876000.0;1007000.0;1109000.0
2026;CL;190501;kg;Sicilia;NP;parte di rifiuti urbani e simili non compostata;;54120.0;54120.0
2026;CL;190503;kg;Sicilia;NP;compost fuori specifica;1243860.0;1243860.0;1243860.0
2026;CL;190702;kg;Sicilia;P;percolato di discarica, contenente sostanze pericolose;11220.0;73200.0;73200.0
2026;CL;190703;kg;Sicilia;NP;percolato di discarica, diverso da quello di cui alla voce 19 07 02;85507500.0;93152500.0;100068470.0
2026;CL;190801;kg;Sicilia;NP;Residui di vagliatura;7792.0;8810.0;8810.0
2026;CL;190802;kg;Sicilia;NP;rifiuti da dissabbiamento;67600.0;84350.0;84350.0
2026;CL;190805;kg;Sicilia;NP;fanghi prodotti dal trattamento delle acque reflue urbane;2740625.0;3229660.0;3229660.0
2026;CL;190809;kg;Sicilia;NP;miscele di oli e grassi prodotte dalla separazione olio/acqua, contenenti esclusivamente oli e grassi commestibili;18000.0;18000.0;18000.0
2026;CL;190810;kg;Sicilia;P;miscele di oli e grassi prodotte dalla separazione olio/acqua, diverse da quelle di cui alla voce 19 08 09;10.0;10.0;10.0
2026;CL;190811;kg;Sicilia;P;fanghi prodotti dal trattamento biologico di acque reflue industriali, contenenti sostanze pericolose;158020.0;617380.0;617380.0
2026;CL;190812;kg;Sicilia;NP;fanghi prodotti dal trattamento biologico di acque reflue industriali, diversi da quelli di cui alla voce 19 08 11;517084.0;517086.0;517086.0
2026;CL;190813;kg;Sicilia;P;fanghi contenenti sostanze pericolose prodotti da altri trattamenti di acque reflue industriali;17357.0;17679.0;17679.0
2026;CL;190814;kg;Sicilia;NP;fanghi prodotti da altri trattamenti di acque reflue industriali, diversi da quelli di cui alla voce 19 08 13;4448466.0;5556646.0;5558146.0
2026;CL;190902;kg;Sicilia;NP;fanghi prodotti dai processi di chiarificazione dell'acqua;233980.0;258980.0;258980.0
2026;CL;190904;kg;Sicilia;NP;carbone attivo esaurito;4599.0;4608.0;4608.0
2026;CL;191201;kg;Sicilia;NP;carta e cartone;85640.0;98440.0;98440.0
2026;CL;191202;kg;Sicilia;NP;metalli ferrosi;2150234.0;2432060.0;2649736.0
2026;CL;191203;kg;Sicilia;NP;metalli non ferrosi;16303.0;20899.0;21261.0
2026;CL;191204;kg;Sicilia;NP;plastica e gomma;1657463.0;1847933.0;2016953.0
2026;CL;191205;kg;Sicilia;NP;vetro;11763.0;12483.0;12483.0
2026;CL;191207;kg;Sicilia;NP;legno diverso da quello di cui alla voce 19 12 06;2056570.0;2392860.0;2573480.0
2026;CL;191208;kg;Sicilia;NP;prodotti tessili;76000.0;90000.0;90000.0
2026;CL;191211;kg;Sicilia;P;altri rifiuti (compresi materiali misti) prodotti dal trattamento meccanico di rifiuti, contenenti sostanze pericolose;38949.0;41455.0;41865.0
2026;CL;191212;kg;Sicilia;NP;altri rifiuti (compresi materiali misti) prodotti dal trattamento meccanico di rifiuti, diversi da quelli di cui alla voce 19 12 11;69723575.0;78190605.0;78317785.0
2026;CL;191302;kg;Sicilia;NP;rifiuti solidi prodotti da operazioni di bonifica di terreni, diversi da quelli di cui alla voce 19 13 01;1026190.0;1419010.0;1478850.0
2026;CL;191305;kg;Sicilia;P;fanghi prodotti dalle operazioni di risanamento delle acque di falda, contenenti sostanze pericolose;345700.0;368080.0;368080.0
2026;CL;191306;kg;Sicilia;NP;fanghi prodotti dalle operazioni di risanamento delle acque di falda, diversi da quelli di cui alla voce 19 13 05;2063440.0;2233440.0;2233440.0
2026;CL;191307;kg;Sicilia;P;rifiuti liquidi acquosi e rifiuti concentrati acquosi prodotti dalle operazioni di risanamento delle acque di falda, contenenti sostanze pericolose;600.0;700.0;700.0
2026;CL;191308;kg;Sicilia;NP;rifiuti liquidi acquosi e rifiuti concentrati acquosi prodotti dalle operazioni di risanamento delle acque di falda, diversi da quelli di cui alla voce 19 13 07;7304337.0;8711577.0;9123577.0
2026;CL;200101;kg;Sicilia;NP;carta e cartone;204955.0;230135.0;245015.0
2026;CL;200110;kg;Sicilia;NP;abbigliamento;10160.0;10160.0;10160.0
2026;CL;200111;kg;Sicilia;NP;prodotti tessili;1240.0;1280.0;1260.0
2026;CL;200121;kg;Sicilia;P;tubi fluorescenti ed altri rifiuti contenenti mercurio;2332.0;2633.0;2733.0
2026;CL;200123;kg;Sicilia;P;apparecchiature fuori uso contenenti clorofluorocarburi;9530.0;11650.0;11650.0
2026;CL;200125;kg;Sicilia;NP;oli e grassi commestibili;4593.0;4773.0;4983.0
2026;CL;200133;kg;Sicilia;P;batterie e accumulatori di cui alle voci 16 06 01, 16 06 02 e 16 06 03, nonché batterie e accumulatori non suddivisi contenenti tali batterie;100.0;;
2026;CL;200135;kg;Sicilia;P;apparecchiature elettriche ed elettroniche fuori uso, diverse da quelle di cui alla voce 20 01 21 e 20 01 23, contenenti componenti pericolosi (2);9000.0;11800.0;11800.0
2026;CL;200136;kg;Sicilia;NP;apparecchiature elettriche ed elettroniche fuori uso, diverse da quelle di cui alle voci 20 01 21, 20 01 23 e 20 01 35;8820.0;12280.0;12280.0
2026;CL;200138;kg;Sicilia;NP;legno diverso da quello di cui alla voce 20 01 37;4600.0;4600.0;4600.0
2026;CL;200139;kg;Sicilia;NP;plastica;20.0;20.0;20.0
2026;CL;200140;kg;Sicilia;NP;metalli;400.0;850.0;850.0
2026;CL;200201;kg;Sicilia;NP;rifiuti biodegradabili;313675.0;347780.0;514270.0
2026;CL;200301;kg;Sicilia;NP;rifiuti urbani non differenziati;205490.0;212770.0;220950.0
2026;CL;200303;kg;Sicilia;NP;residui della pulizia stradale;96750.0;109000.0;116700.0
2026;CL;200304;kg;Sicilia;NP;fanghi delle fosse settiche;793516.0;984996.0;996996.0
2026;CL;200306;kg;Sicilia;NP;rifiuti della pulizia delle fognature;5150.0;31150.0;31150.0
2026;CL;200307;kg;Sicilia;NP;rifiuti ingombranti;147550.0;157210.0;160990.0
2026;CN;010102;kg;Piemonte;NP;rifiuti da estrazione di minerali non metalliferi;30000.0;30000.0;30000.0
2026;CN;010412;kg;Piemonte;NP;sterili ed altri residui del lavaggio e della pulitura di minerali, diversi da quelli di cui alle voci 0104 07 e 01 04 11;;10000.0;10000.0
2026;CN;010413;kg;Piemonte;NP;rifiuti prodotti dal taglio e dalla segagione della pietra, diversi da quelli di cui alla voce 01 04 07;2479492.0;3221442.0;3265142.0
2026;CN;020101;kg;Piemonte;NP;fanghi da operazioni di lavaggio e pulizia;9100.0;9100.0;9100.0
2026;CN;020104;kg;Piemonte;NP;rifiuti plastici (ad esclusione degli imballaggi);620.0;620.0;620.0
2026;CN;020106;kg;Piemonte;NP;feci animali, urine e letame (comprese le lettiere usate), effluenti, raccolti separatamente e trattati fuori sito;10000.0;10000.0;10000.0
2026;CN;020108;kg;Piemonte;P;rifiuti agrochimici contenenti sostanze pericolose;964.0;1160.0;1160.0
2026;CN;020108;l;Piemonte;P;rifiuti agrochimici contenenti sostanze pericolose;33.0;33.0;33.0
2026;CN;020201;kg;Piemonte;NP;fanghi da operazioni di lavaggio e pulizia;61780.0;81800.0;81800.0
2026;CN;020201;l;Piemonte;NP;fanghi da operazioni di lavaggio e pulizia;10500.0;10500.0;14000.0
2026;CN;020203;kg;Piemonte;NP;scarti inutilizzabili per il consumo o la trasformazione;6792504.0;9309094.0;9309094.0
2026;CN;020204;kg;Piemonte;NP;fanghi da trattamento in loco degli effluenti;6733195.0;8277035.0;8366335.0
2026;CN;020301;kg;Piemonte;NP;fanghi prodotti da operazioni di lavaggio, pulizia, sbucciatura, centrifugazione e separazione;64480.0;65680.0;65680.0
2026;CN;020301;l;Piemonte;NP;fanghi prodotti da operazioni di lavaggio, pulizia, sbucciatura, centrifugazione e separazione;8000.0;8000.0;8000.0
2026;CN;020304;kg;Piemonte;NP;scarti inutilizzabili per il consumo o la trasformazione;2874588.0;3393649.0;3455609.0
2026;CN;020304;l;Piemonte;NP;scarti inutilizzabili per il consumo o la trasformazione;11000.0;11000.0;11000.0
2026;CN;020305;kg;Piemonte;NP;fanghi da trattamento in loco degli effluenti;3113300.0;4217770.0;4310320.0
2026;CN;020305;l;Piemonte;NP;fanghi da trattamento in loco degli effluenti;41000.0;41000.0;41000.0
2026;CN;020399;kg;Piemonte;NP;rifiuti non specificati altrimenti;;0.0;0.0
2026;CN;020501;kg;Piemonte;NP;scarti inutilizzabili per il consumo o la trasformazione;269513.0;288343.0;409643.0
2026;CN;020502;kg;Piemonte;NP;fanghi da trattamento in loco degli effluenti;4597740.0;5077650.0;5435440.0
2026;CN;020601;kg;Piemonte;NP;scarti inutilizzabili per il consumo o la trasformazione;1255599.0;1481284.0;1481284.0
2026;CN;020603;kg;Piemonte;NP;fanghi da trattamento in loco degli effluenti;771580.0;1082130.0;1083630.0
2026;CN;020699;kg;Piemonte;NP;rifiuti non specificati altrimenti;1339410.0;1591040.0;1591040.0
2026;CN;020701;kg;Piemonte;NP;rifiuti prodotti dalle operazioni di lavaggio, pulizia e macinazione della materia prima;4581682.0;6750492.0;6782792.0
2026;CN;020701;l;Piemonte;NP;rifiuti prodotti dalle operazioni di lavaggio, pulizia e macinazione della materia prima;;27000.0;27000.0
2026;CN;020702;kg;Piemonte;NP;rifiuti prodotti dalla distillazione di bevande alcoliche;13600.0;13600.0;13600.0
2026;CN;020702;l;Piemonte;NP;rifiuti prodotti dalla distillazione di bevande alcoliche;26420.0;26420.0;26420.0
2026;CN;020704;kg;Piemonte;NP;scarti inutilizzabili per il consumo o la trasformazione;1620287.0;1631567.0;1631567.0
2026;CN;020705;kg;Piemonte;NP;fanghi da trattamento in loco degli effluenti;994730.0;1156970.0;1235490.0
2026;CN;030104;kg;Piemonte;P;segatura, trucioli, residui di taglio, legno, pannelli di truciolare e piallacci contenenti sostanze pericolose;7913854.0;8547456.0;8772323.0
2026;CN;030105;kg;Piemonte;NP;segatura, trucioli, residui di taglio, legno, pannelli di truciolare e piallacci diversi da quelli di cui alla voce 03 01 04;7833458.0;8645753.0;9053414.0
2026;CN;030105;l;Piemonte;NP;segatura, trucioli, residui di taglio, legno, pannelli di truciolare e piallacci diversi da quelli di cui alla voce 03 01 04;2077150.0;2277150.0;2278950.0
2026;CN;030307;kg;Piemonte;NP;scarti della separazione meccanica nella produzione di polpa da rifiuti di carta e cartone;21819000.0;25726230.0;25726230.0
2026;CN;030310;kg;Piemonte;NP;scarti di fibre e fanghi contenenti fibre, riempitivi e prodotti di rivestimento generati dai processi di separazione meccanica;353510.0;373510.0;398540.0
2026;CN;030311;kg;Piemonte;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 03 03 10;31258980.0;35606380.0;35606380.0
2026;CN;040104;kg;Piemonte;NP;liquido di concia contenente cromo;64980.0;114880.0;114880.0
2026;CN;040106;kg;Piemonte;NP;fanghi, prodotti in particolare dal trattamento in loco degli effluenti, contenenti cromo;43000.0;57000.0;57000.0
2026;CN;040108;kg;Piemonte;NP;rifiuti di cuoio conciato (scarti, cascami, ritagli, polveri di lucidatura) contenenti cromo;7000.0;10000.0;10000.0
2026;CN;040109;kg;Piemonte;NP;rifiuti delle operazioni di confezionamento e finitura;31.0;31.0;31.0
2026;CN;040199;kg;Piemonte;NP;rifiuti non specificati altrimenti;1500.0;1500.0;1500.0
2026;CN;040209;kg;Piemonte;NP;rifiuti da materiali compositi (fibre impregnate, elastomeri, plastomeri);58520.0;62120.0;62120.0
2026;CN;040222;kg;Piemonte;NP;rifiuti da fibre tessili lavorate;36845.0;47525.0;47825.0
2026;CN;060101;kg;Piemonte;P;acido solforico e acido solforoso;50.0;50.0;50.0
