Anno;Provincia produttore;Codice EER;Unita di misura;Regione;Pericoloso;Descrizione EER;Var_2026-09-07;Var_2026-09-15
2026;AL;050115;kg;Piemonte;P;filtri di argilla esauriti;0.0;100.0
2026;AL;050117;kg;Piemonte;NP;Bitume;0.0;0.0
2026;AL;050117;l;Piemonte;NP;Bitume;0.0;0.0
2026;AL;050702;kg;Piemonte;NP;rifiuti contenenti zolfo;0.0;0.0
2026;AL;060101;kg;Piemonte;P;acido solforico e acido solforoso;83696.0;0.0
2026;AL;060102;kg;Piemonte;P;acido cloridrico;0.0;0.0
2026;AL;060103;kg;Piemonte;P;acido fluoridrico;29.0;0.0
2026;AL;060104;kg;Piemonte;P;acido fosforico e fosforoso;0.0;0.0
2026;AL;060105;kg;Piemonte;P;acido nitrico e acido nitroso;685.0;0.0
2026;AL;060106;kg;Piemonte;P;altri acidi;24135.0;92.0
2026;AL;060106;l;Piemonte;P;altri acidi;0.0;0.0
2026;AL;060203;kg;Piemonte;P;idrossido di ammonio;116.0;0.0
2026;AL;060204;kg;Piemonte;P;idrossido di sodio e di potassio;487.0;11.0
2026;AL;060204;l;Piemonte;P;idrossido di sodio e di potassio;0.0;0.0
2026;AL;060205;kg;Piemonte;P;altre basi;28.0;0.0
2026;AL;060313;kg;Piemonte;P;sali e loro soluzioni, contenenti metalli pesanti;5900.0;0.0
2026;AL;060314;kg;Piemonte;NP;sali e loro soluzioni, diversi da quelli di cui alle voci 06 03 11 e 06 03 13;209640.0;0.0
2026;AL;060315;kg;Piemonte;P;ossidi metallici contenenti metalli pesanti;19540.0;0.0
2026;AL;060404;kg;Piemonte;P;rifiuti contenenti mercurio;0.0;0.0
2026;AL;060405;kg;Piemonte;P;rifiuti contenenti altri metalli pesanti;621.0;593.0
2026;AL;060502;kg;Piemonte;P;fanghi prodotti dal trattamento in loco di effluenti, contenenti sostanze pericolose;13020.0;280.0
2026;AL;060503;kg;Piemonte;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 06 05 02;0.0;0.0
2026;AL;060704;kg;Piemonte;P;soluzioni ed acidi, ad esempio acido di contatto;0.0;0.0
2026;AL;061302;kg;Piemonte;P;carbone attivo esaurito (tranne 06 07 02);21178.0;820.0
2026;AL;061303;kg;Piemonte;NP;nerofumo;7080.0;0.0
2026;AL;070101;kg;Piemonte;P;soluzioni acquose di lavaggio e acque madri;0.0;0.0
2026;AL;070101;l;Piemonte;P;soluzioni acquose di lavaggio e acque madri;0.0;0.0
2026;AL;070103;kg;Piemonte;P;solventi organici alogenati, soluzioni di lavaggio e acque madri;35.0;0.0
2026;AL;070104;kg;Piemonte;P;altri solventi organici, soluzioni di lavaggio e acque madri;22504.0;20.0
2026;AL;070107;kg;Piemonte;P;fondi e residui di reazione, alogenati;15050.0;0.0
2026;AL;070108;kg;Piemonte;P;altri fondi e residui di reazione;25760.0;48005.0
2026;AL;070110;kg;Piemonte;P;altri residui di filtrazione e assorbenti esauriti;4430.0;0.0
2026;AL;070112;kg;Piemonte;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 07 01 11;217760.0;0.0
2026;AL;070203;kg;Piemonte;P;solventi organici alogenati, soluzioni di lavaggio e acque madri;15.0;5.0
2026;AL;070204;kg;Piemonte;P;altri solventi organici, soluzioni di lavaggio e acque madri;0.0;0.0
2026;AL;070207;kg;Piemonte;P;fondi e residui di reazione, alogenati;65540.0;22680.0
2026;AL;070208;kg;Piemonte;P;altri fondi e residui di reazione;8882.0;0.0
2026;AL;070209;kg;Piemonte;P;residui di filtrazione e assorbenti esauriti alogenati;61420.0;38280.0
2026;AL;070210;kg;Piemonte;P;altri residui di filtrazione e assorbenti esauriti;0.0;640.0
2026;AL;070212;kg;Piemonte;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 07 02 11;241550.0;183510.0
2026;AL;070213;kg;Piemonte;NP;rifiuti plastici;275187.0;65670.0
2026;AL;070214;kg;Piemonte;P;rifiuti prodotti da additivi, contenenti sostanze pericolose;59820.0;0.0
2026;AL;070215;kg;Piemonte;NP;rifiuti prodotti da additivi, diversi da quelli di cui alla voce 07 02 14;1425.0;0.0
2026;AL;070216;kg;Piemonte;P;rifiuti contenenti siliconi pericolosi;0.0;0.0
2026;AL;070299;kg;Piemonte;NP;rifiuti non specificati altrimenti;166565.0;0.0
2026;AL;070308;kg;Piemonte;P;altri fondi e residui di reazione;0.0;0.0
2026;AL;070310;kg;Piemonte;P;altri residui di filtrazione e assorbenti esauriti;1680.0;0.0
2026;AL;070501;l;Piemonte;P;soluzioni acquose di lavaggio e acque madri;0.0;0.0
2026;AL;070513;kg;Piemonte;P;rifiuti solidi contenenti sostanze pericolose;0.0;0.0
2026;AL;070601;kg;Piemonte;P;soluzioni acquose di lavaggio e acque madri;1073825.0;76343.0
2026;AL;070604;kg;Piemonte;P;altri solventi organici, soluzioni di lavaggio e acque madri;0.0;0.0
2026;AL;070608;kg;Piemonte;P;altri fondi e residui di reazione;310.0;0.0
2026;AL;070611;kg;Piemonte;P;fanghi prodotti dal trattamento in loco di effluenti contenenti sostanze pericolose;0.0;20.0
2026;AL;070612;kg;Piemonte;NP;fanghi prodotti dal trattamento in loco di effluenti, diversi da quelli di cui alla voce 07 06 11;17165.0;4090.0
2026;AL;070701;kg;Piemonte;P;soluzioni acquose di lavaggio e acque madri;850440.0;6701.0
2026;AL;070703;kg;Piemonte;P;solventi organici alogenati, soluzioni di lavaggio e acque madri;4140.0;1000.0
2026;AL;070704;kg;Piemonte;P;altri solventi organici, soluzioni di lavaggio e acque madri;40615.0;15483.0
2026;AL;070704;l;Piemonte;P;altri solventi organici, soluzioni di lavaggio e acque madri;0.0;0.0
2026;AL;070707;kg;Piemonte;P;fondi e residui di reazione, alogenati;39674.0;13532.0
2026;AL;070708;kg;Piemonte;P;altri fondi e residui di reazione;117580.0;209920.0
2026;AL;070709;kg;Piemonte;P;residui di filtrazione e assorbenti esauriti alogenati;120.0;5720.0
2026;AL;070710;kg;Piemonte;P;altri residui di filtrazione e assorbenti esauriti;7590.0;0.0
2026;AL;070712;kg;Piemonte;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 07 07 11;160000.0;30000.0
2026;AL;080111;kg;Piemonte;P;pitture e vernici di scarto, contenenti solventi organici o altre sostanze pericolose;309493.0;222.0
2026;AL;080112;kg;Piemonte;NP;pitture e vernici di scarto, diverse da quelle di cui alla voce 08 01 11;34170.0;5000.0
2026;AL;080113;kg;Piemonte;P;fanghi prodotti da pitture e vernici, contenenti solventi organici o altre sostanze pericolose;0.0;0.0
2026;AL;080114;kg;Piemonte;NP;fanghi prodotti da pitture e vernici, diversi da quelli di cui alla voce 08 01 13;27900.0;0.0
2026;AL;080115;kg;Piemonte;P;fanghi acquosi contenenti pitture e vernici, contenenti solventi organici o altre sostanze pericolose;0.0;0.0
2026;AL;080116;kg;Piemonte;NP;fanghi acquosi contenenti pitture e vernici, diversi da quelli di cui alla voce 08 01 15;170.0;0.0
2026;AL;080117;kg;Piemonte;P;fanghi prodotti dalla rimozione di pitture e vernici, contenenti solventi organici o altre sostanze pericolose;3.0;0.0
2026;AL;080119;kg;Piemonte;P;sospensioni acquose contenenti pitture e vernici, contenenti solventi organici o altre sostanze pericolose;2374.0;0.0
2026;AL;080120;kg;Piemonte;NP;sospensioni acquose contenenti pitture e vernici, diverse da quelle di cui alla voce 08 01 19;226220.0;0.0
2026;AL;080121;kg;Piemonte;P;residui di pittura o di sverniciatori;396.0;32.0
2026;AL;080201;kg;Piemonte;NP;polveri di scarti di rivestimenti;675.0;275.0
2026;AL;080308;kg;Piemonte;NP;rifiuti liquidi acquosi contenenti inchiostro;18000.0;0.0
2026;AL;080308;l;Piemonte;NP;rifiuti liquidi acquosi contenenti inchiostro;0.0;0.0
2026;AL;080312;kg;Piemonte;P;scarti di inchiostro, contenenti sostanze pericolose;1852.0;720.0
2026;AL;080313;kg;Piemonte;NP;scarti di inchiostro, diversi da quelli di cui alla voce 08 03 12;3.0;0.0
2026;AL;080314;kg;Piemonte;P;fanghi di inchiostro, contenenti sostanze pericolose;0.0;0.0
2026;AL;080317;kg;Piemonte;P;toner per stampa esauriti, contenenti sostanze pericolose;220.0;0.0
2026;AL;080318;kg;Piemonte;NP;toner per stampa esauriti, diversi da quelli di cui alla voce 08 03 17;674.0;278.0
2026;AL;080409;kg;Piemonte;P;adesivi e sigillanti di scarto, contenenti solventi organici o altre sostanze pericolose;340.0;103.0
2026;AL;080410;kg;Piemonte;NP;adesivi e sigillanti di scarto, diversi da quelli di cui alla voce 08 04 09;222.0;0.0
2026;AL;080411;kg;Piemonte;P;fanghi di adesivi e sigillanti, contenenti solventi organici o altre sostanze pericolose;1275.0;0.0
2026;AL;080412;kg;Piemonte;NP;fanghi di adesivi e sigillanti, diversi da quelli di cui alla voce 08 04 11;40.0;0.0
2026;AL;080415;kg;Piemonte;P;rifiuti liquidi acquosi contenenti adesivi o sigillanti, contenenti solventi organici o altre sostanze pericolose;13499.0;0.0
2026;AL;080416;kg;Piemonte;NP;rifiuti liquidi acquosi contenenti adesivi o sigillanti, diversi da quelli di cui alla voce 08 04 15;0.0;28960.0
2026;AL;080501;kg;Piemonte;P;isocianati di scarto;0.0;0.0
2026;AL;080501;l;Piemonte;P;isocianati di scarto;0.0;0.0
2026;AL;090101;kg;Piemonte;P;soluzioni di sviluppo e soluzioni attivanti a base acquosa;0.0;0.0
2026;AL;090101;l;Piemonte;P;soluzioni di sviluppo e soluzioni attivanti a base acquosa;0.0;0.0
2026;AL;090102;kg;Piemonte;P;soluzioni di sviluppo per lastre offset a base acquosa;1755.0;30.0
2026;AL;090104;l;Piemonte;P;soluzioni di fissaggio;0.0;0.0
2026;AL;090105;kg;Piemonte;P;soluzioni di lavaggio e soluzioni di arresto-fissaggio;45.0;0.0
2026;AL;090107;kg;Piemonte;NP;carta e pellicole per fotografia, contenenti argento o composti dell'argento;0.0;0.0
2026;AL;100101;kg;Piemonte;NP;ceneri pesanti, scorie e polveri di caldaia (tranne le polveri di caldaia di cui alla voce 10 01 04);0.0;0.0
2026;AL;100103;kg;Piemonte;NP;ceneri leggere di torba e di legno non trattato;44720.0;9460.0
2026;AL;100104;kg;Piemonte;P;ceneri leggere di olio combustibile e polveri di caldaia;0.0;0.0
2026;AL;100207;kg;Piemonte;P;rifiuti solidi prodotti dal trattamento dei fumi, contenenti sostanze pericolose;0.0;0.0
2026;AL;100501;kg;Piemonte;NP;scorie della produzione primaria e secondaria;0.0;0.0
2026;AL;100601;kg;Piemonte;NP;scorie della produzione primaria e secondaria;0.0;0.0
2026;AL;100603;kg;Piemonte;P;polveri di gas di combustione;78410.0;0.0
2026;AL;100606;kg;Piemonte;P;rifiuti solidi prodotti dal trattamento dei fumi;0.0;0.0
2026;AL;100701;kg;Piemonte;NP;scorie della produzione primaria e secondaria;11563.0;312.0
2026;AL;100704;kg;Piemonte;NP;altre polveri e particolato;0.0;0.0
2026;AL;100817;kg;Piemonte;P;fanghi e residui di filtrazione prodotti dal trattamento di fumi, contenenti sostanze pericolose;0.0;0.0
2026;AL;100908;kg;Piemonte;NP;forme e anime da fonderia utilizzate, diverse da quelle di cui alla voce 10 09 07;0.0;0.0
2026;AL;100911;kg;Piemonte;P;altri particolati contenenti sostanze pericolose;90.0;0.0
2026;AL;101003;kg;Piemonte;NP;scorie di fusione;4650.0;0.0
2026;AL;101007;kg;Piemonte;P;forme e anime da fonderia utilizzate, contenenti sostanze pericolose;0.0;0.0
2026;AL;101008;kg;Piemonte;NP;forme e anime da fonderia utilizzate, diverse da quelle di cui alla voce 10 10 07;33107.0;0.0
2026;AL;101011;kg;Piemonte;P;altri particolati contenenti sostanze pericolose;0.0;0.0
2026;AL;101103;kg;Piemonte;NP;scarti di materiali in fibra a base di vetro;300.0;0.0
2026;AL;101201;kg;Piemonte;NP;residui di miscela non sottoposti a trattamento termico;0.0;0.0
2026;AL;101311;kg;Piemonte;NP;rifiuti della produzione di materiali compositi a base di cemento, diversi da quelli di cui alle voci 10 13 09 e 10 13 10;800000.0;0.0
2026;AL;101401;kg;Piemonte;P;rifiuti prodotti dalla depurazione dei fumi, contenenti mercurio;470.0;300.0
2026;AL;110105;kg;Piemonte;P;acidi di decappaggio;206244.0;0.0
2026;AL;110106;kg;Piemonte;P;acidi non specificati altrimenti;8784.0;0.0
2026;AL;110106;l;Piemonte;P;acidi non specificati altrimenti;0.0;0.0
2026;AL;110107;kg;Piemonte;P;basi di decappaggio;5534.0;0.0
2026;AL;110107;l;Piemonte;P;basi di decappaggio;0.0;0.0
2026;AL;110109;kg;Piemonte;P;fanghi e residui di filtrazione, contenenti sostanze pericolose;0.0;0.0
2026;AL;110110;kg;Piemonte;NP;fanghi e residui di filtrazione, diversi da quelli di cui alla voce 11 01 09;35880.0;0.0
2026;AL;110111;kg;Piemonte;P;soluzioni acquose di lavaggio, contenenti sostanze pericolose;55.0;0.0
2026;AL;110111;l;Piemonte;P;soluzioni acquose di lavaggio, contenenti sostanze pericolose;1500.0;0.0
2026;AL;110112;kg;Piemonte;NP;soluzioni acquose di lavaggio, diverse da quelle di cui alla voce 11 01 11;0.0;0.0
2026;AL;110112;l;Piemonte;NP;soluzioni acquose di lavaggio, diverse da quelle di cui alla voce 11 01 11;0.0;0.0
2026;AL;110113;kg;Piemonte;P;rifiuti di sgrassaggio contenenti sostanze pericolose;10.0;0.0
2026;AL;110114;kg;Piemonte;NP;rifiuti di sgrassaggio diversi da quelli di cui alla voce 11 01 13;0.0;0.0
2026;AL;110501;kg;Piemonte;NP;zinco solido;0.0;0.0
2026;AL;110502;kg;Piemonte;NP;ceneri di zinco;9404.0;0.0
2026;AL;120101;kg;Piemonte;NP;limatura e trucioli di metalli ferrosi;185365.0;4449.0
2026;AL;120102;kg;Piemonte;NP;polveri e particolato di metalli ferrosi;560965.0;87530.0
2026;AL;120103;kg;Piemonte;NP;limatura e trucioli di metalli non ferrosi;17418.0;3438.0
2026;AL;120104;kg;Piemonte;NP;polveri e particolato di metalli non ferrosi;4715.0;0.0
2026;AL;120105;kg;Piemonte;NP;limatura e trucioli di materiali plastici;143608.0;0.0
2026;AL;120106;kg;Piemonte;P;oli minerali per macchinari, contenenti alogeni (eccetto emulsioni e soluzioni);0.0;0.0
2026;AL;120107;kg;Piemonte;P;oli minerali per macchinari, non contenenti alogeni (eccetto emulsioni e soluzioni);23.0;0.0
2026;AL;120108;kg;Piemonte;P;emulsioni e soluzioni per macchinari, contenenti alogeni;0.0;0.0
2026;AL;120109;kg;Piemonte;P;emulsioni e soluzioni per macchinari, non contenenti alogeni;37215.0;2.0
2026;AL;120109;l;Piemonte;P;emulsioni e soluzioni per macchinari, non contenenti alogeni;190.0;0.0
2026;AL;120110;kg;Piemonte;P;oli sintetici per macchinari;0.0;0.0
2026;AL;120112;kg;Piemonte;P;cere e grassi esauriti;6065.0;0.0
2026;AL;120113;kg;Piemonte;NP;rifiuti di saldatura;10920.0;5000.0
2026;AL;120114;kg;Piemonte;P;fanghi di lavorazione, contenenti sostanze pericolose;1290.0;0.0
2026;AL;120115;kg;Piemonte;NP;fanghi di lavorazione, diversi da quelli di cui alla voce 12 01 14;0.0;0.0
2026;AL;120116;kg;Piemonte;P;residui di materiale di sabbiatura, contenente sostanze pericolose;3187.0;957.0
2026;AL;120117;kg;Piemonte;NP;residui di materiale di sabbiatura, diversi da quelli di cui alla voce 12 01 16;2873.0;909.0
2026;AL;120118;kg;Piemonte;P;fanghi metallici (fanghi di rettifica, affilatura e lappatura) contenenti oli;650.0;0.0
2026;AL;120120;kg;Piemonte;P;corpi d'utensile e materiali di rettifica esauriti, contenenti sostanze pericolose;459.0;0.0
2026;AL;120121;kg;Piemonte;NP;corpi d'utensile e materiali di rettifica esauriti, diversi da quelli di cui alla voce 12 01 20;289.0;4.0
2026;AL;120199;kg;Piemonte;NP;rifiuti non specificati altrimenti;928375.0;112440.0
2026;AL;120301;kg;Piemonte;P;soluzioni acquose di lavaggio;56531.0;200.0
2026;AL;120301;l;Piemonte;P;soluzioni acquose di lavaggio;3000.0;0.0
2026;AL;130105;kg;Piemonte;P;emulsioni non clorurate;34998.0;110.0
2026;AL;130105;l;Piemonte;P;emulsioni non clorurate;0.0;0.0
2026;AL;130110;kg;Piemonte;P;oli minerali per circuiti idraulici, non clorurati;3162.0;1918.0
2026;AL;130110;l;Piemonte;P;oli minerali per circuiti idraulici, non clorurati;590.0;0.0
2026;AL;130111;kg;Piemonte;P;oli sintetici per circuiti idraulici;900.0;0.0
2026;AL;130112;kg;Piemonte;P;oli per circuiti idraulici, facilmente biodegradabili;0.0;0.0
2026;AL;130113;kg;Piemonte;P;altri oli per circuiti idraulici;3640.0;0.0
2026;AL;130204;kg;Piemonte;P;oli minerali per motori, ingranaggi e lubrificazione, clorurati;0.0;0.0
2026;AL;130205;kg;Piemonte;P;oli minerali per motori, ingranaggi e lubrificazione, non clorurati;87857.0;16868.0
2026;AL;130205;l;Piemonte;P;oli minerali per motori, ingranaggi e lubrificazione, non clorurati;1117.0;1185.0
2026;AL;130206;kg;Piemonte;P;oli sintetici per motori, ingranaggi e lubrificazione;1379.0;166.0
2026;AL;130206;l;Piemonte;P;oli sintetici per motori, ingranaggi e lubrificazione;0.0;0.0
2026;AL;130207;kg;Piemonte;P;oli per motori, ingranaggi e lubrificazione, facilmente biodegradabili;5.0;0.0
2026;AL;130208;kg;Piemonte;P;altri oli per motori, ingranaggi e lubrificazione;2020.0;2386.0
2026;AL;130301;kg;Piemonte;P;oli isolanti o oli termoconduttori, contenenti PCB;7420.0;0.0
2026;AL;130307;kg;Piemonte;P;oli minerali isolanti e termoconduttori non clorurati;4659.0;4620.0
2026;AL;130307;l;Piemonte;P;oli minerali isolanti e termoconduttori non clorurati;140.0;0.0
2026;AL;130308;kg;Piemonte;P;oli sintetici isolanti e oli termoconduttori;0.0;0.0
2026;AL;130310;kg;Piemonte;P;altri oli isolanti e oli termoconduttori;0.0;440.0
2026;AL;130501;kg;Piemonte;P;rifiuti solidi delle camere a sabbia e di prodotti di separazione olio/acqua;0.0;0.0
2026;AL;130502;kg;Piemonte;P;fanghi di prodotti di separazione olio/acqua;950.0;0.0
2026;AL;130506;kg;Piemonte;P;oli prodotti da separatori olio/acqua;0.0;0.0
2026;AL;130507;kg;Piemonte;P;acque oleose prodotte da separatori olio/acqua;2460.0;0.0
2026;AL;130701;kg;Piemonte;P;olio combustibile e carburante diesel;0.0;0.0
2026;AL;130701;l;Piemonte;P;olio combustibile e carburante diesel;1106.0;0.0
2026;AL;130703;kg;Piemonte;P;altri carburanti (comprese le miscele);402.0;20.0
2026;AL;130703;l;Piemonte;P;altri carburanti (comprese le miscele);0.0;0.0
2026;AL;130802;kg;Piemonte;P;altre emulsioni;3495.0;240.0
2026;AL;130802;l;Piemonte;P;altre emulsioni;100.0;0.0
2026;AL;140601;kg;Piemonte;P;clorofluorocarburi, HCFC, HFC;1121.0;436.0
2026;AL;140601;l;Piemonte;P;clorofluorocarburi, HCFC, HFC;0.0;0.0
2026;AL;140602;kg;Piemonte;P;altri solventi e miscele di solventi alogenati;71.0;0.0
2026;AL;140602;l;Piemonte;P;altri solventi e miscele di solventi alogenati;0.0;0.0
2026;AL;140603;kg;Piemonte;P;altri solventi e miscele di solventi;147752.0;158.0
2026;AL;140603;l;Piemonte;P;altri solventi e miscele di solventi;5.0;0.0
2026;AL;140604;kg;Piemonte;P;fanghi o rifiuti solidi, contenenti solventi alogenati;739.0;25.0
2026;AL;140605;kg;Piemonte;P;fanghi o rifiuti solidi, contenenti altri solventi;7269.0;1040.0
2026;AL;140605;l;Piemonte;P;fanghi o rifiuti solidi, contenenti altri solventi;0.0;0.0
2026;AL;150101;kg;Piemonte;NP;imballaggi di carta e cartone;1903524.0;148310.0
2026;AL;150102;kg;Piemonte;NP;imballaggi di plastica;520010.0;306962.0
2026;AL;150103;kg;Piemonte;NP;imballaggi in legno;917634.0;169720.0
2026;AL;150104;kg;Piemonte;NP;imballaggi metallici;188710.0;2000.0
2026;AL;150105;kg;Piemonte;NP;imballaggi compositi;44790.0;2000.0
2026;AL;150106;kg;Piemonte;NP;imballaggi in materiali misti;1336724.0;289849.0
2026;AL;150107;kg;Piemonte;NP;imballaggi di vetro;245355.0;0.0
2026;AL;150109;kg;Piemonte;NP;imballaggi in materia tessile;22500.0;0.0
2026;AL;150110;kg;Piemonte;P;imballaggi contenenti residui di sostanze pericolose o contaminati da tali sostanze;576140.0;35473.0
2026;AL;150110;l;Piemonte;P;imballaggi contenenti residui di sostanze pericolose o contaminati da tali sostanze;0.0;0.0
2026;AL;150111;kg;Piemonte;P;imballaggi metallici contenenti matrici solide porose pericolose (ad esempio amianto), compresi contenitori a pressione vuoti;336.0;42.0
2026;AL;150202;kg;Piemonte;P;assorbenti, materiali filtranti (inclusi filtri dell'olio non specificati altrimenti), stracci e indumenti protettivi, contaminati da sostanze pericolose;70786.0;8503.0
2026;AL;150202;l;Piemonte;P;assorbenti, materiali filtranti (inclusi filtri dell'olio non specificati altrimenti), stracci e indumenti protettivi, contaminati da sostanze pericolose;0.0;0.0
2026;AL;150203;kg;Piemonte;NP;assorbenti, materiali filtranti, stracci e indumenti protettivi, diversi da quelli di cui alla voce 15 02 02;412842.0;603488.0
2026;AL;160103;kg;Piemonte;NP;pneumatici fuori uso;581150.0;53943.0
2026;AL;160104;kg;Piemonte;P;veicoli fuori uso;523550.0;27120.0
2026;AL;160106;kg;Piemonte;NP;veicoli fuori uso, non contenenti liquidi né altre componenti pericolose;427371.0;0.0
2026;AL;160107;kg;Piemonte;P;filtri dell'olio;8537.0;1870.0
2026;AL;160110;kg;Piemonte;P;componenti esplosivi (ad esempio «air bag»);13.0;170.0
2026;AL;160112;kg;Piemonte;NP;pastiglie per freni, diverse da quelle di cui alla voce 16 01 11;2901.0;150.0
2026;AL;160113;kg;Piemonte;P;liquidi per freni;141.0;0.0
2026;AL;160113;l;Piemonte;P;liquidi per freni;1.0;0.0
2026;AL;160114;kg;Piemonte;P;liquidi antigelo contenenti sostanze pericolose;5299.0;705.0
2026;AL;160114;l;Piemonte;P;liquidi antigelo contenenti sostanze pericolose;0.0;0.0
2026;AL;160115;kg;Piemonte;NP;liquidi antigelo diversi da quelli di cui alla voce 16 01 14;0.0;0.0
2026;AL;160116;kg;Piemonte;NP;serbatoi per gas liquefatto;240.0;0.0
2026;AL;160117;kg;Piemonte;NP;metalli ferrosi;112491.0;39500.0
2026;AL;160118;kg;Piemonte;NP;metalli non ferrosi;2342.0;165.0
2026;AL;160119;kg;Piemonte;NP;plastica;7954.0;408.0
2026;AL;160119;l;Piemonte;NP;plastica;0.0;0.0
