Anno;Provincia impianto;Codice EER;Attivita a destinazione;Unita di misura;Regione;Pericoloso;Descrizione EER;Tipo operazione;Var_2026-09-07;Var_2026-09-15
2026;AL;130205;R12;kg;Piemonte;P;oli minerali per motori, ingranaggi e lubrificazione, non clorurati;R;0.0;0.0
2026;AL;130802;R4;kg;Piemonte;P;altre emulsioni;R;0.0;0.0
2026;AL;140601;R3;kg;Piemonte;P;clorofluorocarburi, HCFC, HFC;R;8873.0;0.0
2026;AL;140603;R12;kg;Piemonte;P;altri solventi e miscele di solventi;R;0.0;0.0
2026;AL;140603;R6;kg;Piemonte;P;altri solventi e miscele di solventi;R;37201.0;0.0
2026;AL;140605;R12;kg;Piemonte;P;fanghi o rifiuti solidi, contenenti altri solventi;R;0.0;0.0
2026;AL;150101;D15;kg;Piemonte;NP;imballaggi di carta e cartone;D;0.0;0.0
2026;AL;150101;R12;kg;Piemonte;NP;imballaggi di carta e cartone;R;62300.0;0.0
2026;AL;150101;R13;kg;Piemonte;NP;imballaggi di carta e cartone;R;0.0;0.0
2026;AL;150101;R3;kg;Piemonte;NP;imballaggi di carta e cartone;R;2858620.0;1401060.0
2026;AL;150102;D1;kg;Piemonte;NP;imballaggi di plastica;D;2400.0;0.0
2026;AL;150102;D13;kg;Piemonte;NP;imballaggi di plastica;D;1320.0;6380.0
2026;AL;150102;R12;kg;Piemonte;NP;imballaggi di plastica;R;690720.0;725150.0
2026;AL;150102;R13;kg;Piemonte;NP;imballaggi di plastica;R;7810.0;0.0
2026;AL;150102;R3;kg;Piemonte;NP;imballaggi di plastica;R;570802.0;0.0
2026;AL;150103;R12;kg;Piemonte;NP;imballaggi in legno;R;45030.0;0.0
2026;AL;150103;R13;kg;Piemonte;NP;imballaggi in legno;R;252430.0;0.0
2026;AL;150103;R3;kg;Piemonte;NP;imballaggi in legno;R;851080.0;31440.0
2026;AL;150103;R4;kg;Piemonte;NP;imballaggi in legno;R;0.0;0.0
2026;AL;150104;R12;kg;Piemonte;NP;imballaggi metallici;R;19840.0;0.0
2026;AL;150104;R4;kg;Piemonte;NP;imballaggi metallici;R;31730.0;0.0
2026;AL;150105;R12;kg;Piemonte;NP;imballaggi compositi;R;59030.0;40010.0
2026;AL;150105;R13;kg;Piemonte;NP;imballaggi compositi;R;0.0;0.0
2026;AL;150105;R3;kg;Piemonte;NP;imballaggi compositi;R;0.0;0.0
2026;AL;150106;D1;kg;Piemonte;NP;imballaggi in materiali misti;D;19588.0;0.0
2026;AL;150106;D13;kg;Piemonte;NP;imballaggi in materiali misti;D;94550.0;0.0
2026;AL;150106;R12;kg;Piemonte;NP;imballaggi in materiali misti;R;2331691.0;1933830.0
2026;AL;150106;R13;kg;Piemonte;NP;imballaggi in materiali misti;R;888232.0;0.0
2026;AL;150106;R3;kg;Piemonte;NP;imballaggi in materiali misti;R;0.0;0.0
2026;AL;150106;R4;kg;Piemonte;NP;imballaggi in materiali misti;R;1300.0;0.0
2026;AL;150107;R13;kg;Piemonte;NP;imballaggi di vetro;R;0.0;0.0
2026;AL;150110;R12;kg;Piemonte;P;imballaggi contenenti residui di sostanze pericolose o contaminati da tali sostanze;R;0.0;0.0
2026;AL;150110;R4;kg;Piemonte;P;imballaggi contenenti residui di sostanze pericolose o contaminati da tali sostanze;R;0.0;0.0
2026;AL;150202;D1;kg;Piemonte;P;assorbenti, materiali filtranti (inclusi filtri dell'olio non specificati altrimenti), stracci e indumenti protettivi, contaminati da sostanze pericolose;D;0.0;0.0
2026;AL;150202;R12;kg;Piemonte;P;assorbenti, materiali filtranti (inclusi filtri dell'olio non specificati altrimenti), stracci e indumenti protettivi, contaminati da sostanze pericolose;R;0.0;0.0
2026;AL;150202;R13;kg;Piemonte;P;assorbenti, materiali filtranti (inclusi filtri dell'olio non specificati altrimenti), stracci e indumenti protettivi, contaminati da sostanze pericolose;R;0.0;0.0
2026;AL;150203;D1;kg;Piemonte;NP;assorbenti, materiali filtranti, stracci e indumenti protettivi, diversi da quelli di cui alla voce 15 02 02;D;220.0;0.0
2026;AL;150203;D13;kg;Piemonte;NP;assorbenti, materiali filtranti, stracci e indumenti protettivi, diversi da quelli di cui alla voce 15 02 02;D;17100.0;0.0
2026;AL;150203;D15;kg;Piemonte;NP;assorbenti, materiali filtranti, stracci e indumenti protettivi, diversi da quelli di cui alla voce 15 02 02;D;0.0;0.0
2026;AL;150203;R12;kg;Piemonte;NP;assorbenti, materiali filtranti, stracci e indumenti protettivi, diversi da quelli di cui alla voce 15 02 02;R;10500.0;390.0
2026;AL;150203;R13;kg;Piemonte;NP;assorbenti, materiali filtranti, stracci e indumenti protettivi, diversi da quelli di cui alla voce 15 02 02;R;0.0;0.0
2026;AL;150203;R4;kg;Piemonte;NP;assorbenti, materiali filtranti, stracci e indumenti protettivi, diversi da quelli di cui alla voce 15 02 02;R;1893.0;0.0
2026;AL;160103;R13;kg;Piemonte;NP;pneumatici fuori uso;R;2120.0;0.0
2026;AL;160104;R12;kg;Piemonte;P;veicoli fuori uso;R;289030.0;0.0
2026;AL;160104;R13;kg;Piemonte;P;veicoli fuori uso;R;112187.0;0.0
2026;AL;160104;R4;kg;Piemonte;P;veicoli fuori uso;R;24325.0;0.0
2026;AL;160106;R12;kg;Piemonte;NP;veicoli fuori uso, non contenenti liquidi né altre componenti pericolose;R;177155.0;0.0
2026;AL;160106;R13;kg;Piemonte;NP;veicoli fuori uso, non contenenti liquidi né altre componenti pericolose;R;0.0;0.0
2026;AL;160106;R4;kg;Piemonte;NP;veicoli fuori uso, non contenenti liquidi né altre componenti pericolose;R;5040.0;0.0
2026;AL;160107;R12;kg;Piemonte;P;filtri dell'olio;R;0.0;0.0
2026;AL;160107;R4;kg;Piemonte;P;filtri dell'olio;R;30101.0;0.0
2026;AL;160112;R12;kg;Piemonte;NP;pastiglie per freni, diverse da quelle di cui alla voce 16 01 11;R;0.0;0.0
2026;AL;160116;R4;kg;Piemonte;NP;serbatoi per gas liquefatto;R;0.0;0.0
2026;AL;160117;R12;kg;Piemonte;NP;metalli ferrosi;R;1702.0;0.0
2026;AL;160117;R13;kg;Piemonte;NP;metalli ferrosi;R;0.0;0.0
2026;AL;160117;R4;kg;Piemonte;NP;metalli ferrosi;R;62310.0;9869.0
2026;AL;160118;R12;kg;Piemonte;NP;metalli non ferrosi;R;0.0;0.0
2026;AL;160118;R13;kg;Piemonte;NP;metalli non ferrosi;R;0.0;0.0
2026;AL;160118;R4;kg;Piemonte;NP;metalli non ferrosi;R;25920.0;1000.0
2026;AL;160119;R12;kg;Piemonte;NP;plastica;R;2710.0;0.0
2026;AL;160119;R13;kg;Piemonte;NP;plastica;R;0.0;0.0
2026;AL;160120;R12;kg;Piemonte;NP;vetro;R;0.0;0.0
2026;AL;160120;R13;kg;Piemonte;NP;vetro;R;0.0;0.0
2026;AL;160121;R12;kg;Piemonte;P;componenti pericolosi diversi da quelli di cui alle voci da 16 01 07 a 16 01 11, 16 01 13 e 16 01 14;R;0.0;0.0
2026;AL;160122;R12;kg;Piemonte;NP;componenti non specificati altrimenti;R;8773.0;4500.0
2026;AL;160122;R13;kg;Piemonte;NP;componenti non specificati altrimenti;R;0.0;0.0
2026;AL;160122;R4;kg;Piemonte;NP;componenti non specificati altrimenti;R;1790.0;0.0
2026;AL;160210;R12;kg;Piemonte;P;apparecchiature fuori uso contenenti PCB o da essi contaminate, diverse da quelle di cui alla voce 16 02 09;R;0.0;0.0
2026;AL;160211;R12;kg;Piemonte;P;apparecchiature fuori uso, contenenti clorofluorocarburi, HCFC, HFC;R;36721.0;0.0
2026;AL;160211;R13;kg;Piemonte;P;apparecchiature fuori uso, contenenti clorofluorocarburi, HCFC, HFC;R;0.0;0.0
2026;AL;160213;R12;kg;Piemonte;P;apparecchiature fuori uso, contenenti componenti pericolosi (1) diversi da quelli di cui alle voci 16 02 09 e 16 02 12;R;15972.0;0.0
2026;AL;160213;R13;kg;Piemonte;P;apparecchiature fuori uso, contenenti componenti pericolosi (1) diversi da quelli di cui alle voci 16 02 09 e 16 02 12;R;0.0;0.0
2026;AL;160214;R12;kg;Piemonte;NP;apparecchiature fuori uso, diverse da quelle di cui alle voci da 16 02 09 a 16 02 13;R;184826.0;939.0
2026;AL;160214;R13;kg;Piemonte;NP;apparecchiature fuori uso, diverse da quelle di cui alle voci da 16 02 09 a 16 02 13;R;1585.0;0.0
2026;AL;160214;R4;kg;Piemonte;NP;apparecchiature fuori uso, diverse da quelle di cui alle voci da 16 02 09 a 16 02 13;R;27540.0;0.0
2026;AL;160216;R12;kg;Piemonte;NP;componenti rimossi da apparecchiature fuori uso, diversi da quelli di cui alla voce 16 02 15;R;24645.0;0.0
2026;AL;160216;R4;kg;Piemonte;NP;componenti rimossi da apparecchiature fuori uso, diversi da quelli di cui alla voce 16 02 15;R;0.0;0.0
2026;AL;160216;R5;kg;Piemonte;NP;componenti rimossi da apparecchiature fuori uso, diversi da quelli di cui alla voce 16 02 15;R;253.0;0.0
2026;AL;160303;R5;kg;Piemonte;P;rifiuti inorganici contenenti sostanze pericolose;R;7100.0;0.0
2026;AL;160304;R4;kg;Piemonte;NP;rifiuti inorganici, diversi da quelli di cui alla voce 16 03 03;R;0.0;0.0
2026;AL;160305;R1;kg;Piemonte;P;rifiuti organici contenenti sostanze pericolose;R;0.0;0.0
2026;AL;160306;R12;kg;Piemonte;NP;rifiuti organici diversi da quelli di cui alla voce 16 03 05;R;0.0;0.0
2026;AL;160504;R12;kg;Piemonte;P;gas in contenitori a pressione (compresi gli halon), contenenti sostanze pericolose;R;0.0;0.0
2026;AL;160504;R3;kg;Piemonte;P;gas in contenitori a pressione (compresi gli halon), contenenti sostanze pericolose;R;0.0;0.0
2026;AL;160504;R5;kg;Piemonte;P;gas in contenitori a pressione (compresi gli halon), contenenti sostanze pericolose;R;0.0;0.0
2026;AL;160505;D9;kg;Piemonte;NP;gas in contenitori a pressione, diversi da quelli di cui alla voce 16 05 04;D;4692.0;0.0
2026;AL;160505;R12;kg;Piemonte;NP;gas in contenitori a pressione, diversi da quelli di cui alla voce 16 05 04;R;0.0;0.0
2026;AL;160505;R5;kg;Piemonte;NP;gas in contenitori a pressione, diversi da quelli di cui alla voce 16 05 04;R;52.0;0.0
2026;AL;160601;R12;kg;Piemonte;P;batterie al piombo;R;28119.0;0.0
2026;AL;160602;R12;kg;Piemonte;P;batterie al nichel-cadmio;R;303.0;0.0
2026;AL;160604;R12;kg;Piemonte;NP;batterie alcaline (tranne 16 06 03);R;40959.0;0.0
2026;AL;160605;R12;kg;Piemonte;NP;altre batterie e accumulatori;R;61598.0;0.0
2026;AL;161001;D15;kg;Piemonte;P;rifiuti liquidi acquosi, contenenti sostanze pericolose;D;0.0;0.0
2026;AL;161002;D13;kg;Piemonte;NP;rifiuti liquidi acquosi, diversi da quelle di cui alla voce 16 10 01;D;20940.0;0.0
2026;AL;161002;D15;kg;Piemonte;NP;rifiuti liquidi acquosi, diversi da quelle di cui alla voce 16 10 01;D;0.0;0.0
2026;AL;161002;D8;kg;Piemonte;NP;rifiuti liquidi acquosi, diversi da quelle di cui alla voce 16 10 01;D;730770.0;0.0
2026;AL;161102;R4;kg;Piemonte;NP;rivestimenti e materiali refrattari a base di carbone provenienti dalle lavorazioni metallurgiche, diversi da quelli di cui alla voce 16 11 01;R;0.0;0.0
2026;AL;161104;;kg;Piemonte;NP;altri rivestimenti e materiali refrattari provenienti da processi metallurgici, diversi da quelli di cui alla voce 16 11 03;;0.0;0.0
2026;AL;161104;R4;kg;Piemonte;NP;altri rivestimenti e materiali refrattari provenienti da processi metallurgici, diversi da quelli di cui alla voce 16 11 03;R;0.0;0.0
2026;AL;161104;R5;kg;Piemonte;NP;altri rivestimenti e materiali refrattari provenienti da processi metallurgici, diversi da quelli di cui alla voce 16 11 03;R;1149360.0;12340.0
2026;AL;161106;R5;kg;Piemonte;NP;rivestimenti e materiali refrattari provenienti da lavorazioni non metallurgiche, diversi da quelli di cui alla voce 16 11 05;R;28790.0;37300.0
2026;AL;170101;R13;kg;Piemonte;NP;cemento;R;32320.0;0.0
2026;AL;170101;R5;kg;Piemonte;NP;cemento;R;5393820.0;414940.0
2026;AL;170102;R5;kg;Piemonte;NP;mattoni;R;0.0;0.0
2026;AL;170103;R5;kg;Piemonte;NP;mattonelle e ceramiche;R;20.0;10560.0
2026;AL;170107;R13;kg;Piemonte;NP;miscugli di cemento, mattoni, mattonelle e ceramiche, diversi da quelli di cui alla voce 17 01 06;R;0.0;0.0
2026;AL;170107;R5;kg;Piemonte;NP;miscugli di cemento, mattoni, mattonelle e ceramiche, diversi da quelli di cui alla voce 17 01 06;R;1088000.0;460040.0
2026;AL;170201;R12;kg;Piemonte;NP;legno;R;6280.0;0.0
2026;AL;170201;R13;kg;Piemonte;NP;legno;R;45670.0;0.0
2026;AL;170201;R3;kg;Piemonte;NP;legno;R;8520.0;0.0
2026;AL;170201;R5;kg;Piemonte;NP;legno;R;1320.0;0.0
2026;AL;170202;R12;kg;Piemonte;NP;vetro;R;0.0;0.0
2026;AL;170202;R13;kg;Piemonte;NP;vetro;R;580.0;0.0
2026;AL;170203;D1;kg;Piemonte;NP;plastica;D;2032.0;0.0
2026;AL;170203;D13;kg;Piemonte;NP;plastica;D;5748.0;0.0
2026;AL;170203;R12;kg;Piemonte;NP;plastica;R;39730.0;47470.0
2026;AL;170203;R13;kg;Piemonte;NP;plastica;R;0.0;0.0
2026;AL;170203;R5;kg;Piemonte;NP;plastica;R;0.0;0.0
2026;AL;170302;;kg;Piemonte;NP;miscele bituminose diverse da quelle di cui alla voce 17 03 01;;8350.0;0.0
2026;AL;170302;D1;kg;Piemonte;NP;miscele bituminose diverse da quelle di cui alla voce 17 03 01;D;0.0;0.0
2026;AL;170302;R12;kg;Piemonte;NP;miscele bituminose diverse da quelle di cui alla voce 17 03 01;R;0.0;0.0
2026;AL;170302;R5;kg;Piemonte;NP;miscele bituminose diverse da quelle di cui alla voce 17 03 01;R;11755670.0;432820.0
2026;AL;170401;;kg;Piemonte;NP;rame, bronzo, ottone;;0.0;0.0
2026;AL;170401;R12;kg;Piemonte;NP;rame, bronzo, ottone;R;9240.0;0.0
2026;AL;170401;R13;kg;Piemonte;NP;rame, bronzo, ottone;R;907.0;0.0
2026;AL;170401;R4;kg;Piemonte;NP;rame, bronzo, ottone;R;1879644.0;0.0
2026;AL;170402;R12;kg;Piemonte;NP;alluminio;R;0.0;0.0
2026;AL;170402;R13;kg;Piemonte;NP;alluminio;R;0.0;0.0
2026;AL;170402;R4;kg;Piemonte;NP;alluminio;R;112290.0;0.0
2026;AL;170403;R4;kg;Piemonte;NP;piombo;R;0.0;0.0
2026;AL;170404;R4;kg;Piemonte;NP;zinco;R;243930.0;0.0
2026;AL;170405;R12;kg;Piemonte;NP;ferro e acciaio;R;12655.0;8240.0
2026;AL;170405;R13;kg;Piemonte;NP;ferro e acciaio;R;720.0;0.0
2026;AL;170405;R4;kg;Piemonte;NP;ferro e acciaio;R;1297429.0;0.0
2026;AL;170407;R12;kg;Piemonte;NP;metalli misti;R;126400.0;0.0
2026;AL;170407;R13;kg;Piemonte;NP;metalli misti;R;14532.0;0.0
2026;AL;170407;R4;kg;Piemonte;NP;metalli misti;R;53540.0;4310.0
2026;AL;170410;R12;kg;Piemonte;P;cavi impregnati di olio, di catrame di carbone o di altre sostanze pericolose;R;0.0;0.0
2026;AL;170411;R12;kg;Piemonte;NP;cavi, diversi da quelli di cui alla voce 17 04 10;R;92460.0;0.0
2026;AL;170411;R13;kg;Piemonte;NP;cavi, diversi da quelli di cui alla voce 17 04 10;R;0.0;0.0
2026;AL;170411;R4;kg;Piemonte;NP;cavi, diversi da quelli di cui alla voce 17 04 10;R;51066.0;27680.0
2026;AL;170503;R13;kg;Piemonte;P;terra e rocce, contenenti sostanze pericolose;R;0.0;0.0
2026;AL;170504;;kg;Piemonte;NP;terra e rocce, diverse da quelle di cui alla voce 17 05 03;;-88600.0;0.0
2026;AL;170504;D1;kg;Piemonte;NP;terra e rocce, diverse da quelle di cui alla voce 17 05 03;D;905580.0;0.0
2026;AL;170504;D13;kg;Piemonte;NP;terra e rocce, diverse da quelle di cui alla voce 17 05 03;D;0.0;0.0
2026;AL;170504;R5;kg;Piemonte;NP;terra e rocce, diverse da quelle di cui alla voce 17 05 03;R;835970.0;0.0
2026;AL;170506;;kg;Piemonte;NP;materiale di dragaggio, diverso da quello di cui alla voce 17 05 05;;35710.0;0.0
2026;AL;170506;D1;kg;Piemonte;NP;materiale di dragaggio, diverso da quello di cui alla voce 17 05 05;D;204960.0;0.0
2026;AL;170506;D13;kg;Piemonte;NP;materiale di dragaggio, diverso da quello di cui alla voce 17 05 05;D;0.0;0.0
2026;AL;170601;R13;kg;Piemonte;P;materiali isolanti, contenenti amianto;R;0.0;0.0
2026;AL;170604;D1;kg;Piemonte;NP;materiali isolanti, diversi da quelli di cui alle voci 17 06 01 e 17 06 03;D;1140.0;0.0
2026;AL;170604;D13;kg;Piemonte;NP;materiali isolanti, diversi da quelli di cui alle voci 17 06 01 e 17 06 03;D;680.0;0.0
2026;AL;170604;R12;kg;Piemonte;NP;materiali isolanti, diversi da quelli di cui alle voci 17 06 01 e 17 06 03;R;1190.0;0.0
2026;AL;170604;R13;kg;Piemonte;NP;materiali isolanti, diversi da quelli di cui alle voci 17 06 01 e 17 06 03;R;720.0;0.0
2026;AL;170605;D1;kg;Piemonte;P;materiali da costruzione contenenti amianto;D;134400.0;0.0
2026;AL;170802;R12;kg;Piemonte;NP;materiali da costruzione a base di gesso, diversi da quelli di cui alla voce 17 08 01;R;0.0;0.0
2026;AL;170802;R5;kg;Piemonte;NP;materiali da costruzione a base di gesso, diversi da quelli di cui alla voce 17 08 01;R;59230.0;0.0
2026;AL;170903;R13;kg;Piemonte;P;altri rifiuti dell'attività di costruzione e demolizione (compresi rifiuti misti) contenenti sostanze pericolose;R;0.0;0.0
2026;AL;170904;;kg;Piemonte;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;;-26380.0;0.0
2026;AL;170904;D1;kg;Piemonte;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;D;26380.0;0.0
2026;AL;170904;D13;kg;Piemonte;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;D;40.0;0.0
2026;AL;170904;R12;kg;Piemonte;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;R;9920.0;3110.0
2026;AL;170904;R13;kg;Piemonte;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;R;41160.0;0.0
2026;AL;170904;R5;kg;Piemonte;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;R;50570778.0;4330610.0
2026;AL;180103;D8;kg;Piemonte;P;rifiuti che devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni;D;2.0;0.0
2026;AL;190110;R12;kg;Piemonte;P;carbone attivo esaurito prodotto dal trattamento dei fumi;R;0.0;0.0
2026;AL;190112;D1;kg;Piemonte;NP;ceneri pesanti e scorie, diverse da quelle di cui alla voce 19 01 11;D;478790.0;0.0
2026;AL;190112;R4;kg;Piemonte;NP;ceneri pesanti e scorie, diverse da quelle di cui alla voce 19 01 11;R;0.0;0.0
2026;AL;190203;;kg;Piemonte;NP;rifiuti premiscelati composti esclusivamente da rifiuti non pericolosi;;30950.0;0.0
2026;AL;190203;D1;kg;Piemonte;NP;rifiuti premiscelati composti esclusivamente da rifiuti non pericolosi;D;165840.0;0.0
2026;AL;190203;D8;kg;Piemonte;NP;rifiuti premiscelati composti esclusivamente da rifiuti non pericolosi;D;399560.0;0.0
2026;AL;190204;R6;kg;Piemonte;P;Rifiuti premiscelati contenenti almeno un rifiuto pericoloso;R;15380.0;0.0
2026;AL;190208;R1;kg;Piemonte;P;rifiuti combustibili liquidi, contenenti sostanze pericolose;R;53694.0;5986.0
2026;AL;190305;;kg;Piemonte;NP;rifiuti stabilizzati diversi da quelli di cui alla voce 19 03 04;;-61120.0;0.0
2026;AL;190305;D1;kg;Piemonte;NP;rifiuti stabilizzati diversi da quelli di cui alla voce 19 03 04;D;4446690.0;0.0
2026;AL;190307;;kg;Piemonte;NP;rifiuti solidificati diversi da quelli di cui alla voce 19 03 06;;28930.0;0.0
2026;AL;190307;D1;kg;Piemonte;NP;rifiuti solidificati diversi da quelli di cui alla voce 19 03 06;D;384530.0;0.0
2026;AL;190503;D15;kg;Piemonte;NP;compost fuori specifica;D;0.0;0.0
2026;AL;190604;R3;kg;Piemonte;NP;digestato prodotto dal trattamento anaerobico di rifiuti urbani;R;373020.0;0.0
2026;AL;190703;D8;kg;Piemonte;NP;percolato di discarica, diverso da quello di cui alla voce 19 07 02;D;1011000.0;0.0
2026;AL;190801;D13;kg;Piemonte;NP;Residui di vagliatura;D;29560.0;0.0
2026;AL;190801;D15;kg;Piemonte;NP;Residui di vagliatura;D;0.0;0.0
2026;AL;190802;R13;kg;Piemonte;NP;rifiuti da dissabbiamento;R;59580.0;0.0
2026;AL;190805;D13;kg;Piemonte;NP;fanghi prodotti dal trattamento delle acque reflue urbane;D;28540.0;0.0
2026;AL;190805;D8;kg;Piemonte;NP;fanghi prodotti dal trattamento delle acque reflue urbane;D;896930.0;0.0
2026;AL;190812;D8;kg;Piemonte;NP;fanghi prodotti dal trattamento biologico di acque reflue industriali, diversi da quelli di cui alla voce 19 08 11;D;23619000.0;0.0
2026;AL;190812;R4;kg;Piemonte;NP;fanghi prodotti dal trattamento biologico di acque reflue industriali, diversi da quelli di cui alla voce 19 08 11;R;0.0;0.0
2026;AL;190814;D13;kg;Piemonte;NP;fanghi prodotti da altri trattamenti di acque reflue industriali, diversi da quelli di cui alla voce 19 08 13;D;59120.0;0.0
2026;AL;190814;R4;kg;Piemonte;NP;fanghi prodotti da altri trattamenti di acque reflue industriali, diversi da quelli di cui alla voce 19 08 13;R;347.0;0.0
2026;AL;190901;D13;kg;Piemonte;NP;rifiuti solidi prodotti dai processi di filtrazione e vaglio primari;D;0.0;0.0
2026;AL;190902;D13;kg;Piemonte;NP;fanghi prodotti dai processi di chiarificazione dell'acqua;D;0.0;0.0
2026;AL;190904;D13;kg;Piemonte;NP;carbone attivo esaurito;D;0.0;0.0
2026;AL;191201;R12;kg;Piemonte;NP;carta e cartone;R;1220.0;5070.0
2026;AL;191201;R3;kg;Piemonte;NP;carta e cartone;R;220790.0;56540.0
2026;AL;191202;R12;kg;Piemonte;NP;metalli ferrosi;R;0.0;0.0
2026;AL;191202;R13;kg;Piemonte;NP;metalli ferrosi;R;0.0;0.0
2026;AL;191202;R4;kg;Piemonte;NP;metalli ferrosi;R;72110.0;0.0
2026;AL;191203;;kg;Piemonte;NP;metalli non ferrosi;;15080.0;0.0
2026;AL;191203;R12;kg;Piemonte;NP;metalli non ferrosi;R;22489.0;0.0
2026;AL;191203;R13;kg;Piemonte;NP;metalli non ferrosi;R;0.0;0.0
2026;AL;191203;R4;kg;Piemonte;NP;metalli non ferrosi;R;1223755.0;330.0
2026;AL;191204;R12;kg;Piemonte;NP;plastica e gomma;R;3410690.0;627300.0
2026;AL;191204;R13;kg;Piemonte;NP;plastica e gomma;R;66010.0;0.0
2026;AL;191204;R3;kg;Piemonte;NP;plastica e gomma;R;3350820.0;0.0
2026;AL;191207;R12;kg;Piemonte;NP;legno diverso da quello di cui alla voce 19 12 06;R;4100.0;12650.0
2026;AL;191207;R3;kg;Piemonte;NP;legno diverso da quello di cui alla voce 19 12 06;R;1931560.0;935710.0
2026;AL;191209;D1;kg;Piemonte;NP;minerali (ad esempio sabbia, rocce);D;384130.0;0.0
2026;AL;191210;R12;kg;Piemonte;NP;rifiuti combustibili (combustibile da rifiuti);R;109850.0;0.0
2026;AL;191210;R13;kg;Piemonte;NP;rifiuti combustibili (combustibile da rifiuti);R;6390.0;0.0
2026;AL;191210;R3;kg;Piemonte;NP;rifiuti combustibili (combustibile da rifiuti);R;750000.0;0.0
2026;AL;191212;;kg;Piemonte;NP;altri rifiuti (compresi materiali misti) prodotti dal trattamento meccanico di rifiuti, diversi da quelli di cui alla voce 19 12 11;;-30880.0;0.0
2026;AL;191212;D1;kg;Piemonte;NP;altri rifiuti (compresi materiali misti) prodotti dal trattamento meccanico di rifiuti, diversi da quelli di cui alla voce 19 12 11;D;1810460.0;0.0
2026;AL;191212;D13;kg;Piemonte;NP;altri rifiuti (compresi materiali misti) prodotti dal trattamento meccanico di rifiuti, diversi da quelli di cui alla voce 19 12 11;D;0.0;0.0
2026;AL;191212;D15;kg;Piemonte;NP;altri rifiuti (compresi materiali misti) prodotti dal trattamento meccanico di rifiuti, diversi da quelli di cui alla voce 19 12 11;D;464880.0;0.0
2026;AL;191212;D8;kg;Piemonte;NP;altri rifiuti (compresi materiali misti) prodotti dal trattamento meccanico di rifiuti, diversi da quelli di cui alla voce 19 12 11;D;0.0;0.0
2026;AL;191212;D9;kg;Piemonte;NP;altri rifiuti (compresi materiali misti) prodotti dal trattamento meccanico di rifiuti, diversi da quelli di cui alla voce 19 12 11;D;53060.0;0.0
