Anno;Provincia impianto;Regione;Codice EER;Pericoloso;Descrizione EER;Attivita a destinazione;Tipo operazione;Quantita;Unita di misura
2025;SI;Toscana;170407;NP;metalli misti;R4;R;25254;kg
2025;SI;Toscana;170411;NP;cavi, diversi da quelli di cui alla voce 17 04 10;R12;R;265264;kg
2025;SI;Toscana;170504;NP;terra e rocce, diverse da quelle di cui alla voce 17 05 03;R10;R;1724140;kg
2025;SI;Toscana;170504;NP;terra e rocce, diverse da quelle di cui alla voce 17 05 03;R5;R;154408139;kg
2025;SI;Toscana;170603;P;altri materiali isolanti contenenti o costituiti da sostanze pericolose;D15;D;31;kg
2025;SI;Toscana;170604;NP;materiali isolanti, diversi da quelli di cui alle voci 17 06 01 e 17 06 03;R12;R;358650;kg
2025;SI;Toscana;170802;NP;materiali da costruzione a base di gesso, diversi da quelli di cui alla voce 17 08 01;R12;R;10300;kg
2025;SI;Toscana;170802;NP;materiali da costruzione a base di gesso, diversi da quelli di cui alla voce 17 08 01;R5;R;50870;kg
2025;SI;Toscana;170904;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;R12;R;2906140;kg
2025;SI;Toscana;170904;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;R5;R;119970330;kg
2025;SI;Toscana;180103;P;rifiuti che devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni;D13;D;4624;kg
2025;SI;Toscana;180103;P;rifiuti che devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni;D15;D;673;kg
2025;SI;Toscana;180103;P;rifiuti che devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni;R12;R;391672;kg
2025;SI;Toscana;180103;P;rifiuti che devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni;R13;R;93;kg
2025;SI;Toscana;180104;NP;rifiuti che non devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni (es. bende, ingessature, lenzuola, indumenti monouso, assorbenti igienici);R12;R;443154;kg
2025;SI;Toscana;180104;NP;rifiuti che non devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni (es. bende, ingessature, lenzuola, indumenti monouso, assorbenti igienici);R13;R;543;kg
2025;SI;Toscana;180106;P;sostanze chimiche pericolose o contenenti sostanze pericolose;D13;D;11702;kg
2025;SI;Toscana;180106;P;sostanze chimiche pericolose o contenenti sostanze pericolose;D15;D;11702;kg
2025;SI;Toscana;180107;NP;sostanze chimiche diverse da quelle di cui alla voce 18 01 06;D13;D;1723;kg
2025;SI;Toscana;180107;NP;sostanze chimiche diverse da quelle di cui alla voce 18 01 06;D15;D;1723;kg
2025;SI;Toscana;180109;NP;medicinali diversi da quelli di cui alla voce 18 01 08;R12;R;52976;kg
2025;SI;Toscana;180109;NP;medicinali diversi da quelli di cui alla voce 18 01 08;R13;R;9351;kg
2025;SI;Toscana;180202;P;rifiuti che devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni;R12;R;13885;kg
2025;SI;Toscana;180202;P;rifiuti che devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni;R13;R;1270;kg
2025;SI;Toscana;190203;NP;rifiuti premiscelati composti esclusivamente da rifiuti non pericolosi;D9;D;475310;kg
2025;SI;Toscana;190501;NP;parte di rifiuti urbani e simili non compostata;D1;D;9075820;kg
2025;SI;Toscana;190501;NP;parte di rifiuti urbani e simili non compostata;R1;R;4946750;kg
2025;SI;Toscana;190501;NP;parte di rifiuti urbani e simili non compostata;R3;R;4874140;kg
2025;SI;Toscana;190503;NP;compost fuori specifica;R3;R;1544340;kg
2025;SI;Toscana;190703;NP;percolato di discarica, diverso da quello di cui alla voce 19 07 02;D8;D;54400;kg
2025;SI;Toscana;190703;NP;percolato di discarica, diverso da quello di cui alla voce 19 07 02;D9;D;6545600;kg
2025;SI;Toscana;190805;NP;fanghi prodotti dal trattamento delle acque reflue urbane;D8;D;11877969;kg
2025;SI;Toscana;190805;NP;fanghi prodotti dal trattamento delle acque reflue urbane;D9;D;2000;kg
2025;SI;Toscana;190805;NP;fanghi prodotti dal trattamento delle acque reflue urbane;R10;R;627000;kg
2025;SI;Toscana;190806;P;resine a scambio ionico saturate o esaurite;R12;R;4834;kg
2025;SI;Toscana;190806;P;resine a scambio ionico saturate o esaurite;R13;R;2442;kg
2025;SI;Toscana;190812;NP;fanghi prodotti dal trattamento biologico di acque reflue industriali, diversi da quelli di cui alla voce 19 08 11;D9;D;337790;kg
2025;SI;Toscana;190814;NP;fanghi prodotti da altri trattamenti di acque reflue industriali, diversi da quelli di cui alla voce 19 08 13;D8;D;30230;kg
2025;SI;Toscana;190814;NP;fanghi prodotti da altri trattamenti di acque reflue industriali, diversi da quelli di cui alla voce 19 08 13;D9;D;1352500;kg
2025;SI;Toscana;190902;NP;fanghi prodotti dai processi di chiarificazione dell'acqua;D8;D;30040;kg
2025;SI;Toscana;190902;NP;fanghi prodotti dai processi di chiarificazione dell'acqua;D9;D;5595200;kg
2025;SI;Toscana;191201;NP;carta e cartone;R12;R;892913;kg
2025;SI;Toscana;191201;NP;carta e cartone;R3;R;450590;kg
2025;SI;Toscana;191202;NP;metalli ferrosi;R12;R;6231771;kg
2025;SI;Toscana;191202;NP;metalli ferrosi;R4;R;9406975;kg
2025;SI;Toscana;191203;NP;metalli non ferrosi;R12;R;69100;kg
2025;SI;Toscana;191203;NP;metalli non ferrosi;R4;R;664518;kg
2025;SI;Toscana;191204;NP;plastica e gomma;R12;R;2859406;kg
2025;SI;Toscana;191204;NP;plastica e gomma;R3;R;29975;kg
2025;SI;Toscana;191207;NP;legno diverso da quello di cui alla voce 19 12 06;R12;R;9280;kg
2025;SI;Toscana;191208;NP;prodotti tessili;R1;R;77560;kg
2025;SI;Toscana;191212;NP;altri rifiuti (compresi materiali misti) prodotti dal trattamento meccanico di rifiuti, diversi da quelli di cui alla voce 19 12 11;;;133120;kg
2025;SI;Toscana;191212;NP;altri rifiuti (compresi materiali misti) prodotti dal trattamento meccanico di rifiuti, diversi da quelli di cui alla voce 19 12 11;D1;D;84223780;kg
2025;SI;Toscana;191212;NP;altri rifiuti (compresi materiali misti) prodotti dal trattamento meccanico di rifiuti, diversi da quelli di cui alla voce 19 12 11;R1;R;37096520;kg
2025;SI;Toscana;191308;NP;rifiuti liquidi acquosi e rifiuti concentrati acquosi prodotti dalle operazioni di risanamento delle acque di falda, diversi da quelli di cui alla voce 19 13 07;D9;D;17160;kg
2025;SI;Toscana;200101;NP;carta e cartone;R1;R;74820;kg
2025;SI;Toscana;200101;NP;carta e cartone;R12;R;55228;kg
2025;SI;Toscana;200101;NP;carta e cartone;R3;R;21062724;kg
2025;SI;Toscana;200108;NP;rifiuti biodegradabili di cucine e mense;R3;R;23499680;kg
2025;SI;Toscana;200125;NP;oli e grassi commestibili;D8;D;125330;kg
2025;SI;Toscana;200127;P;vernici, inchiostri, adesivi e resine contenenti sostanze pericolose;R12;R;12359;kg
2025;SI;Toscana;200127;P;vernici, inchiostri, adesivi e resine contenenti sostanze pericolose;R13;R;12359;kg
2025;SI;Toscana;200132;NP;medicinali diversi da quelli di cui alla voce 20 01 31;R12;R;401;kg
2025;SI;Toscana;200132;NP;medicinali diversi da quelli di cui alla voce 20 01 31;R13;R;401;kg
2025;SI;Toscana;200136;NP;apparecchiature elettriche ed elettroniche fuori uso, diverse da quelle di cui alle voci 20 01 21, 20 01 23 e 20 01 35;R12;R;11414229;kg
2025;SI;Toscana;200136;NP;apparecchiature elettriche ed elettroniche fuori uso, diverse da quelle di cui alle voci 20 01 21, 20 01 23 e 20 01 35;R13;R;12430;kg
2025;SI;Toscana;200138;NP;legno diverso da quello di cui alla voce 20 01 37;R12;R;5217073;kg
2025;SI;Toscana;200139;NP;plastica;R12;R;255275;kg
2025;SI;Toscana;200140;NP;metalli;R12;R;1331040;kg
2025;SI;Toscana;200140;NP;metalli;R4;R;2383215;kg
2025;SI;Toscana;200201;NP;rifiuti biodegradabili;R12;R;649930;kg
2025;SI;Toscana;200201;NP;rifiuti biodegradabili;R13;R;1047615;kg
2025;SI;Toscana;200201;NP;rifiuti biodegradabili;R3;R;10200468;kg
2025;SI;Toscana;200301;NP;rifiuti urbani non differenziati;R1;R;10521890;kg
2025;SI;Toscana;200301;NP;rifiuti urbani non differenziati;R12;R;690;kg
2025;SI;Toscana;200301;NP;rifiuti urbani non differenziati;R3;R;22762080;kg
2025;SI;Toscana;200303;NP;residui della pulizia stradale;R13;R;2752;kg
2025;SI;Toscana;200304;NP;fanghi delle fosse settiche;D8;D;30320236;kg
2025;SI;Toscana;200304;NP;fanghi delle fosse settiche;D9;D;98000;kg
2025;SI;Toscana;200306;NP;rifiuti della pulizia delle fognature;D8;D;1293648;kg
2025;SI;Toscana;200307;NP;rifiuti ingombranti;R12;R;17855802;kg
2025;SI;Toscana;200399;NP;rifiuti urbani non specificati altrimenti;R1;R;70100;kg
2025;SO;Lombardia;010412;NP;sterili ed altri residui del lavaggio e della pulitura di minerali, diversi da quelli di cui alle voci 0104 07 e 01 04 11;R5;R;86660;kg
2025;SO;Lombardia;010413;NP;rifiuti prodotti dal taglio e dalla segagione della pietra, diversi da quelli di cui alla voce 01 04 07;R5;R;458740;kg
2025;SO;Lombardia;020203;NP;scarti inutilizzabili per il consumo o la trasformazione;R13;R;58300;kg
2025;SO;Lombardia;020304;NP;scarti inutilizzabili per il consumo o la trasformazione;R13;R;62270;kg
2025;SO;Lombardia;030105;NP;segatura, trucioli, residui di taglio, legno, pannelli di truciolare e piallacci diversi da quelli di cui alla voce 03 01 04;R12;R;141550;kg
2025;SO;Lombardia;040222;NP;rifiuti da fibre tessili lavorate;R12;R;800;kg
2025;SO;Lombardia;100210;NP;scaglie di laminazione;R4;R;72249;kg
2025;SO;Lombardia;120101;NP;limatura e trucioli di metalli ferrosi;R12;R;243272;kg
2025;SO;Lombardia;120101;NP;limatura e trucioli di metalli ferrosi;R4;R;981695;kg
2025;SO;Lombardia;120102;NP;polveri e particolato di metalli ferrosi;R12;R;635;kg
2025;SO;Lombardia;120102;NP;polveri e particolato di metalli ferrosi;R4;R;13664;kg
2025;SO;Lombardia;120103;NP;limatura e trucioli di metalli non ferrosi;R12;R;495886;kg
2025;SO;Lombardia;120103;NP;limatura e trucioli di metalli non ferrosi;R4;R;11794;kg
2025;SO;Lombardia;120105;NP;limatura e trucioli di materiali plastici;R12;R;219385;kg
2025;SO;Lombardia;120109;P;emulsioni e soluzioni per macchinari, non contenenti alogeni;D9;D;118500;kg
2025;SO;Lombardia;120121;NP;corpi d'utensile e materiali di rettifica esauriti, diversi da quelli di cui alla voce 12 01 20;R12;R;159;kg
2025;SO;Lombardia;120199;NP;rifiuti non specificati altrimenti;R12;R;872470;kg
2025;SO;Lombardia;120199;NP;rifiuti non specificati altrimenti;R13;R;27910;kg
2025;SO;Lombardia;120199;NP;rifiuti non specificati altrimenti;R4;R;3101669;kg
2025;SO;Lombardia;130205;P;oli minerali per motori, ingranaggi e lubrificazione, non clorurati;R12;R;32010;kg
2025;SO;Lombardia;130206;P;oli sintetici per motori, ingranaggi e lubrificazione;R12;R;6340;kg
2025;SO;Lombardia;150101;NP;imballaggi di carta e cartone;R12;R;705209;kg
2025;SO;Lombardia;150101;NP;imballaggi di carta e cartone;R13;R;418455;kg
2025;SO;Lombardia;150101;NP;imballaggi di carta e cartone;R3;R;2002720;kg
2025;SO;Lombardia;150102;NP;imballaggi di plastica;R12;R;247325;kg
2025;SO;Lombardia;150102;NP;imballaggi di plastica;R13;R;390000;kg
2025;SO;Lombardia;150103;NP;imballaggi in legno;R12;R;993390;kg
2025;SO;Lombardia;150103;NP;imballaggi in legno;R13;R;11650;kg
2025;SO;Lombardia;150104;NP;imballaggi metallici;R12;R;92245;kg
2025;SO;Lombardia;150104;NP;imballaggi metallici;R4;R;72860;kg
2025;SO;Lombardia;150105;NP;imballaggi compositi;R12;R;27365;kg
2025;SO;Lombardia;150106;NP;imballaggi in materiali misti;R12;R;1778727;kg
2025;SO;Lombardia;150106;NP;imballaggi in materiali misti;R13;R;6675840;kg
2025;SO;Lombardia;150107;NP;imballaggi di vetro;R12;R;8380;kg
2025;SO;Lombardia;150203;NP;assorbenti, materiali filtranti, stracci e indumenti protettivi, diversi da quelli di cui alla voce 15 02 02;R12;R;8672;kg
2025;SO;Lombardia;160103;NP;pneumatici fuori uso;R12;R;4083;kg
2025;SO;Lombardia;160104;P;veicoli fuori uso;R12;R;715517;kg
2025;SO;Lombardia;160104;P;veicoli fuori uso;R4;R;1513725;kg
2025;SO;Lombardia;160106;NP;veicoli fuori uso, non contenenti liquidi né altre componenti pericolose;R12;R;520732;kg
2025;SO;Lombardia;160106;NP;veicoli fuori uso, non contenenti liquidi né altre componenti pericolose;R4;R;717496;kg
2025;SO;Lombardia;160117;NP;metalli ferrosi;R12;R;708239;kg
2025;SO;Lombardia;160117;NP;metalli ferrosi;R4;R;102222;kg
2025;SO;Lombardia;160118;NP;metalli non ferrosi;R12;R;11620;kg
2025;SO;Lombardia;160119;NP;plastica;R12;R;54352;kg
2025;SO;Lombardia;160119;NP;plastica;R4;R;5000;kg
2025;SO;Lombardia;160120;NP;vetro;R12;R;1140;kg
2025;SO;Lombardia;160122;NP;componenti non specificati altrimenti;R12;R;2750;kg
2025;SO;Lombardia;160211;P;apparecchiature fuori uso, contenenti clorofluorocarburi, HCFC, HFC;R12;R;1750894;kg
2025;SO;Lombardia;160211;P;apparecchiature fuori uso, contenenti clorofluorocarburi, HCFC, HFC;R4;R;39500;kg
2025;SO;Lombardia;160213;P;apparecchiature fuori uso, contenenti componenti pericolosi (1) diversi da quelli di cui alle voci 16 02 09 e 16 02 12;R12;R;6434;kg
2025;SO;Lombardia;160214;NP;apparecchiature fuori uso, diverse da quelle di cui alle voci da 16 02 09 a 16 02 13;R12;R;542257;kg
2025;SO;Lombardia;160214;NP;apparecchiature fuori uso, diverse da quelle di cui alle voci da 16 02 09 a 16 02 13;R4;R;63866;kg
2025;SO;Lombardia;160215;P;componenti pericolosi rimossi da apparecchiature fuori uso;R12;R;4152;kg
2025;SO;Lombardia;160216;NP;componenti rimossi da apparecchiature fuori uso, diversi da quelli di cui alla voce 16 02 15;R12;R;7302;kg
2025;SO;Lombardia;161002;NP;rifiuti liquidi acquosi, diversi da quelle di cui alla voce 16 10 01;D15;D;189420;kg
2025;SO;Lombardia;161002;NP;rifiuti liquidi acquosi, diversi da quelle di cui alla voce 16 10 01;D8;D;401700;kg
2025;SO;Lombardia;170101;NP;cemento;R13;R;5620630;kg
2025;SO;Lombardia;170101;NP;cemento;R5;R;72145408;kg
2025;SO;Lombardia;170102;NP;mattoni;R13;R;838290;kg
2025;SO;Lombardia;170102;NP;mattoni;R5;R;1270950;kg
2025;SO;Lombardia;170103;NP;mattonelle e ceramiche;R13;R;168650;kg
2025;SO;Lombardia;170103;NP;mattonelle e ceramiche;R5;R;790850;kg
2025;SO;Lombardia;170107;NP;miscugli di cemento, mattoni, mattonelle e ceramiche, diversi da quelli di cui alla voce 17 01 06;R13;R;748200;kg
2025;SO;Lombardia;170107;NP;miscugli di cemento, mattoni, mattonelle e ceramiche, diversi da quelli di cui alla voce 17 01 06;R5;R;4708810;kg
2025;SO;Lombardia;170201;NP;legno;R12;R;465810;kg
2025;SO;Lombardia;170202;NP;vetro;R12;R;58140;kg
2025;SO;Lombardia;170203;NP;plastica;R12;R;89683;kg
2025;SO;Lombardia;170203;NP;plastica;R13;R;1060;kg
2025;SO;Lombardia;170302;NP;miscele bituminose diverse da quelle di cui alla voce 17 03 01;;;240;kg
2025;SO;Lombardia;170302;NP;miscele bituminose diverse da quelle di cui alla voce 17 03 01;D15;D;1050;kg
2025;SO;Lombardia;170302;NP;miscele bituminose diverse da quelle di cui alla voce 17 03 01;R12;R;21260;kg
2025;SO;Lombardia;170302;NP;miscele bituminose diverse da quelle di cui alla voce 17 03 01;R13;R;13908969;kg
2025;SO;Lombardia;170302;NP;miscele bituminose diverse da quelle di cui alla voce 17 03 01;R5;R;74653986;kg
2025;SO;Lombardia;170401;NP;rame, bronzo, ottone;R12;R;35592;kg
2025;SO;Lombardia;170401;NP;rame, bronzo, ottone;R4;R;2480;kg
2025;SO;Lombardia;170402;NP;alluminio;R12;R;100773;kg
2025;SO;Lombardia;170402;NP;alluminio;R4;R;1570;kg
2025;SO;Lombardia;170403;NP;piombo;R12;R;1340;kg
2025;SO;Lombardia;170405;NP;ferro e acciaio;R12;R;6139645;kg
2025;SO;Lombardia;170405;NP;ferro e acciaio;R13;R;9530;kg
2025;SO;Lombardia;170405;NP;ferro e acciaio;R4;R;2874852;kg
2025;SO;Lombardia;170407;NP;metalli misti;R12;R;67805;kg
2025;SO;Lombardia;170411;NP;cavi, diversi da quelli di cui alla voce 17 04 10;R12;R;51980;kg
2025;SO;Lombardia;170504;NP;terra e rocce, diverse da quelle di cui alla voce 17 05 03;R13;R;7164450;kg
2025;SO;Lombardia;170504;NP;terra e rocce, diverse da quelle di cui alla voce 17 05 03;R5;R;173499822;kg
2025;SO;Lombardia;170604;NP;materiali isolanti, diversi da quelli di cui alle voci 17 06 01 e 17 06 03;;;170;kg
2025;SO;Lombardia;170604;NP;materiali isolanti, diversi da quelli di cui alle voci 17 06 01 e 17 06 03;D15;D;450;kg
2025;SO;Lombardia;170604;NP;materiali isolanti, diversi da quelli di cui alle voci 17 06 01 e 17 06 03;R12;R;143990;kg
2025;SO;Lombardia;170604;NP;materiali isolanti, diversi da quelli di cui alle voci 17 06 01 e 17 06 03;R13;R;220;kg
2025;SO;Lombardia;170802;NP;materiali da costruzione a base di gesso, diversi da quelli di cui alla voce 17 08 01;R12;R;78920;kg
2025;SO;Lombardia;170802;NP;materiali da costruzione a base di gesso, diversi da quelli di cui alla voce 17 08 01;R5;R;34820;kg
2025;SO;Lombardia;170904;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;;;84150;kg
2025;SO;Lombardia;170904;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;R12;R;499340;kg
2025;SO;Lombardia;170904;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;R13;R;6301370;kg
2025;SO;Lombardia;170904;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;R4;R;41550;kg
2025;SO;Lombardia;170904;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;R5;R;101424279;kg
2025;SO;Lombardia;190599;NP;rifiuti non specificati altrimenti;D15;D;21620;kg
2025;SO;Lombardia;190599;NP;rifiuti non specificati altrimenti;D8;D;855720;kg
2025;SO;Lombardia;190703;NP;percolato di discarica, diverso da quello di cui alla voce 19 07 02;D15;D;6062541;kg
2025;SO;Lombardia;190703;NP;percolato di discarica, diverso da quello di cui alla voce 19 07 02;D8;D;1094718;kg
2025;SO;Lombardia;190801;NP;Residui di vagliatura;R13;R;497000;kg
2025;SO;Lombardia;190805;NP;fanghi prodotti dal trattamento delle acque reflue urbane;D8;D;721930;kg
2025;SO;Lombardia;190901;NP;rifiuti solidi prodotti dai processi di filtrazione e vaglio primari;R12;R;13160;kg
2025;SO;Lombardia;191001;NP;rifiuti di ferro e acciaio;R13;R;192350;kg
2025;SO;Lombardia;191202;NP;metalli ferrosi;R4;R;204711;kg
2025;SO;Lombardia;191203;NP;metalli non ferrosi;R4;R;5870;kg
2025;SO;Lombardia;191205;NP;vetro;R12;R;2120;kg
2025;SO;Lombardia;191209;NP;minerali (ad esempio sabbia, rocce);R5;R;17260000;kg
2025;SO;Lombardia;191212;NP;altri rifiuti (compresi materiali misti) prodotti dal trattamento meccanico di rifiuti, diversi da quelli di cui alla voce 19 12 11;R12;R;19840;kg
2025;SO;Lombardia;191212;NP;altri rifiuti (compresi materiali misti) prodotti dal trattamento meccanico di rifiuti, diversi da quelli di cui alla voce 19 12 11;R13;R;2970800;kg
2025;SO;Lombardia;200101;NP;carta e cartone;R12;R;8339;kg
2025;SO;Lombardia;200101;NP;carta e cartone;R13;R;4735810;kg
2025;SO;Lombardia;200101;NP;carta e cartone;R3;R;548860;kg
2025;SO;Lombardia;200102;NP;vetro;R12;R;61400;kg
2025;SO;Lombardia;200102;NP;vetro;R4;R;30000;kg
2025;SO;Lombardia;200108;NP;rifiuti biodegradabili di cucine e mense;R12;R;300;kg
2025;SO;Lombardia;200108;NP;rifiuti biodegradabili di cucine e mense;R3;R;2700;kg
2025;SO;Lombardia;200123;P;apparecchiature fuori uso contenenti clorofluorocarburi;R12;R;2168909;kg
2025;SO;Lombardia;200138;NP;legno diverso da quello di cui alla voce 20 01 37;R12;R;255970;kg
2025;SO;Lombardia;200138;NP;legno diverso da quello di cui alla voce 20 01 37;R13;R;62835;kg
2025;SO;Lombardia;200139;NP;plastica;R13;R;27500;kg
2025;SO;Lombardia;200140;NP;metalli;R12;R;1001270;kg
2025;SO;Lombardia;200140;NP;metalli;R4;R;471835;kg
2025;SO;Lombardia;200201;NP;rifiuti biodegradabili;R12;R;2760;kg
