report_id;da_run;a_run;tipo_variazione;Anno;Provincia produttore;Materiale;Unita di misura;Regione;Materiale_ID;Valore_prec;Valore_att;Delta;Stato
57;2026-09-07;2026-09-15;retroattiva (anno chiuso);2025;MI;Carta e cartone;kg;Lombardia;10;543287500.0;544826760.0;1539260.0;riga preesistente
57;2026-09-07;2026-09-15;retroattiva (anno chiuso);2025;MI;Legno e sughero;kg;Lombardia;12;12105245.0;12473685.0;368440.0;riga preesistente
57;2026-09-07;2026-09-15;retroattiva (anno chiuso);2025;MI;Plastica;kg;Lombardia;11;32383430.0;32408902.0;25472.0;riga preesistente
57;2026-09-07;2026-09-15;retroattiva (anno chiuso);2025;MI;Rottami di ferro e acciaio;kg;Lombardia;8;362869510.0;362988210.0;118700.0;riga preesistente
57;2026-09-07;2026-09-15;retroattiva (anno chiuso);2025;NA;Tessili;kg;Campania;14;22679926.0;22694486.0;14560.0;riga preesistente
57;2026-09-07;2026-09-15;retroattiva (anno chiuso);2025;SU;Altro;kg;Sardegna;23;3301138.0;2985358.0;-315780.0;riga preesistente
57;2026-09-07;2026-09-15;retroattiva (anno chiuso);2025;VS;Altro;kg;Sardegna;23;0.0;315780.0;315780.0;riga nuova
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AG;Aggregati riciclati;kg;Sicilia;5;92700310.0;96242110.0;3541800.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AG;Altro;kg;Sicilia;23;553961.0;601034.0;47073.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AG;Ammendante compostato misto;kg;Sicilia;2;3551980.0;3842840.0;290860.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AG;Carta e cartone;kg;Sicilia;10;16706600.0;17153350.0;446750.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AG;Rottami di ferro e acciaio;kg;Sicilia;8;2354270.0;2414270.0;60000.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AL;Aggregati riciclati;kg;Piemonte;5;283983073.0;301686752.0;17703679.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AL;Altro;kg;Piemonte;23;18875827.0;19261451.0;385624.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AL;CSS – combustibile;kg;Piemonte;13;3188450.0;3199450.0;11000.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AL;Carta e cartone;kg;Piemonte;10;29389215.0;31637715.0;2248500.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AL;Rottami di rame;kg;Piemonte;9;4413179.0;4427879.0;14700.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AN;Aggregati riciclati;kg;Marche;5;112325695.0;114594195.0;2268500.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AN;Altri Ammendanti;kg;Marche;3;435930.0;519260.0;83330.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AN;Altro;kg;Marche;23;21985510.0;21986543.0;1033.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AN;Carta e cartone;kg;Marche;10;30731103.0;31131103.0;400000.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AN;Legno e sughero;kg;Marche;12;1349162.0;1394162.0;45000.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AN;Plastica;kg;Marche;11;986234.0;1084664.0;98430.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AN;Rottami di alluminio;kg;Marche;6;2239227.0;2350227.0;111000.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AN;Rottami di ferro e acciaio;kg;Marche;8;59627457.0;59850637.0;223180.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AO;Aggregati riciclati;kg;Valle d`Aosta;5;11198328.0;14897108.0;3698780.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AO;Carta e cartone;kg;Valle d`Aosta;10;7119900.0;7354080.0;234180.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AO;Rottami di ferro e acciaio;kg;Valle d`Aosta;8;5715251.0;5811871.0;96620.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AP;Aggregati riciclati;kg;Marche;5;197590128.0;199795720.0;2205592.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AP;Gomma;kg;Marche;15;1250737.0;1381037.0;130300.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AP;Rottami di alluminio;kg;Marche;6;193230.0;209160.0;15930.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AP;Rottami di ferro e acciaio;kg;Marche;8;14150259.0;14768259.0;618000.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AQ;Aggregati riciclati;kg;Abruzzo;5;379779888.0;381650648.0;1870760.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AQ;Altro;kg;Abruzzo;23;5800392.0;5801270.0;878.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AQ;Granulato di Conglomerato bituminoso;kg;Abruzzo;20;78935054.0;81136754.0;2201700.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AQ;Rottami di ferro e acciaio;kg;Abruzzo;8;1727054.0;2139384.0;412330.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AR;Aggregati riciclati;kg;Toscana;5;28263109.0;46737229.0;18474120.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AR;Legno e sughero;kg;Toscana;12;6217740.0;6222650.0;4910.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AR;Plastica;kg;Toscana;11;3111874.0;3704764.0;592890.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AR;Rottami di ferro e acciaio;kg;Toscana;8;11462746.0;11599550.0;136804.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AT;Carta e cartone;kg;Piemonte;10;8092184.0;8206082.0;113898.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AT;Rottami di ferro e acciaio;kg;Piemonte;8;54320870.0;56098292.0;1777422.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AV;Aggregati riciclati;kg;Campania;5;555111407.0;575267277.0;20155870.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AV;Carta e cartone;kg;Campania;10;9425849.0;9558969.0;133120.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AV;Granulato di Conglomerato bituminoso;kg;Campania;20;71995080.0;72134620.0;139540.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AV;Plastica;kg;Campania;11;9880239.0;10285349.0;405110.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AV;Rottami di alluminio;kg;Campania;6;207386.0;208266.0;880.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;AV;Rottami di ferro e acciaio;kg;Campania;8;15503300.0;15719540.0;216240.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;Aggregati riciclati;kg;Puglia;5;824275942.0;849972222.0;25696280.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;Altro;kg;Puglia;23;28845914.0;29413000.0;567086.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;Carta e cartone;kg;Puglia;10;39334113.0;40374101.0;1039988.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;Legno e sughero;kg;Puglia;12;10765400.0;11040910.0;275510.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;Rottami di ferro e acciaio;kg;Puglia;8;52714004.0;52971650.0;257646.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;Rottami di rame;kg;Puglia;9;941802.0;968622.0;26820.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BA;Tessili;kg;Puglia;14;231450.0;244450.0;13000.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BG;Aggregati riciclati;kg;Lombardia;5;1252312140.0;1271412528.0;19100388.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BG;Altri Ammendanti;kg;Lombardia;3;55322000.0;55366000.0;44000.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BG;Altro;kg;Lombardia;23;359649186.0;378304622.0;18655436.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BG;Carta e cartone;kg;Lombardia;10;72557474.0;74056234.0;1498760.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BG;Granulato di Conglomerato bituminoso;kg;Lombardia;20;132430698.0;143230698.0;10800000.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BG;Plastica;kg;Lombardia;11;95849473.0;98003618.0;2154145.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BG;Rottami di alluminio;kg;Lombardia;6;29642215.0;30819871.0;1177656.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BG;Rottami di ferro e acciaio;kg;Lombardia;8;521850104.0;536768002.0;14917898.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BG;Rottami di rame;kg;Lombardia;9;5902942.0;6090198.0;187256.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BG;Rottami di vetro;kg;Lombardia;7;16843730.0;17577030.0;733300.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BG;Tessili;kg;Lombardia;14;1870972.0;1909052.0;38080.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BI;Altro;kg;Piemonte;23;14899800.0;15291800.0;392000.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BI;Legno e sughero;kg;Piemonte;12;344415.0;440836.0;96421.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BI;Plastica;kg;Piemonte;11;2791299.0;2861972.0;70673.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BI;Rottami di ferro e acciaio;kg;Piemonte;8;6825093.0;6885093.0;60000.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BI;Rottami di vetro;kg;Piemonte;7;50307200.0;52133200.0;1826000.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BL;Aggregati riciclati;kg;Veneto;5;143102136.0;145030716.0;1928580.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BL;Altro;kg;Veneto;23;1465858.0;1466038.0;180.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BL;Carta e cartone;kg;Veneto;10;1211590.0;1546770.0;335180.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BL;Digestato;kg;Veneto;4;233800.0;0.0;-233800.0;riga scomparsa
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BL;Rottami di ferro e acciaio;kg;Veneto;8;3285250.0;3449470.0;164220.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BN;Aggregati riciclati;kg;Campania;5;130990686.0;134459927.0;3469241.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BN;Carta e cartone;kg;Campania;10;9580731.0;9992211.0;411480.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BN;Granulato di Conglomerato bituminoso;kg;Campania;20;21879403.0;22364364.0;484961.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BN;Tessili;kg;Campania;14;2612206.0;2660806.0;48600.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BO;Aggregati riciclati;kg;Emilia Romagna;5;714079057.0;715235977.0;1156920.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BO;Altro;kg;Emilia Romagna;23;87541179.0;88898004.0;1356825.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BO;Ammendante compostato misto;kg;Emilia Romagna;2;16652290.0;16792770.0;140480.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BO;Carta e cartone;kg;Emilia Romagna;10;80616759.0;81534233.0;917474.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BO;Gomma vulcanizzata da PFU;kg;Emilia Romagna;22;540137.0;558813.0;18676.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BO;Legno e sughero;kg;Emilia Romagna;12;6501639.0;6549459.0;47820.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BO;Rottami di alluminio;kg;Emilia Romagna;6;6567081.0;6853211.0;286130.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BO;Rottami di ferro e acciaio;kg;Emilia Romagna;8;148359987.0;152981840.0;4621853.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BO;Rottami di rame;kg;Emilia Romagna;9;4472517.0;4672904.0;200387.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BR;Aggregati riciclati;kg;Puglia;5;253614024.0;284590244.0;30976220.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BR;Altro;kg;Puglia;23;8381475.0;10126365.0;1744890.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BR;Carta e cartone;kg;Puglia;10;2476940.0;2607770.0;130830.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BR;Legno e sughero;kg;Puglia;12;53400.0;58080.0;4680.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BR;Rottami di ferro e acciaio;kg;Puglia;8;35071557.0;35551557.0;480000.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BS;Aggregati riciclati;kg;Lombardia;5;2054824075.0;2074606845.0;19782770.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BS;Altri Ammendanti;kg;Lombardia;3;2225590.0;2277270.0;51680.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BS;Altro;kg;Lombardia;23;715340359.0;722018452.0;6678093.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BS;Carta e cartone;kg;Lombardia;10;101323993.0;103687695.0;2363702.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BS;Legno e sughero;kg;Lombardia;12;12914770.0;14260410.0;1345640.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BS;Plastica;kg;Lombardia;11;34731075.0;35428234.0;697159.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BS;Rottami di alluminio;kg;Lombardia;6;126263111.0;128598471.0;2335360.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BS;Rottami di ferro e acciaio;kg;Lombardia;8;624412074.0;637285948.0;12873874.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BS;Rottami di rame;kg;Lombardia;9;28823131.0;29233708.0;410577.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BS;Tessili;kg;Lombardia;14;281308.0;281431.0;123.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BT;Aggregati riciclati;kg;Puglia;5;166520485.0;171424980.0;4904495.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BT;Altro;kg;Puglia;23;1683837.0;1962639.0;278802.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BT;Carta e cartone;kg;Puglia;10;18528792.0;18880052.0;351260.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BT;Granulato di Conglomerato bituminoso;kg;Puglia;20;38579820.0;39449820.0;870000.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BT;Plastica;kg;Puglia;11;5059914.0;5446754.0;386840.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BT;Rottami di alluminio;kg;Puglia;6;1046228.0;1259733.0;213505.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BT;Rottami di ferro e acciaio;kg;Puglia;8;11964430.0;12199630.0;235200.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BT;Rottami di rame;kg;Puglia;9;1055030.0;1165928.0;110898.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;BT;Rottami di vetro;kg;Puglia;7;15547440.0;15667440.0;120000.0;riga preesistente
