report_id;da_run;a_run;tipo_variazione;Anno;Provincia produttore;Codice EER;Unita di misura;Regione;Pericoloso;Descrizione EER;Valore_prec;Valore_att;Delta;Stato
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;160601;kg;Lombardia;P;batterie al piombo;1126782.0;1146452.0;19670.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;160602;kg;Lombardia;P;batterie al nichel-cadmio;722.0;1572.0;850.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;160604;kg;Lombardia;NP;batterie alcaline (tranne 16 06 03);788.0;915.0;127.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;160605;kg;Lombardia;NP;altre batterie e accumulatori;1741.0;1866.0;125.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;160708;kg;Lombardia;P;rifiuti contenenti oli;64989.0;65139.0;150.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;160801;kg;Lombardia;NP;catalizzatori esauriti contenenti oro, argento, renio, rodio, palladio, iridio o platino (tranne 16 08 07);12749.0;12948.0;199.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;160803;kg;Lombardia;NP;catalizzatori esauriti contenenti metalli di transizione o composti di metalli di transizione, non specificati altrimenti;71770.0;73950.0;2180.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;160807;kg;Lombardia;P;catalizzatori esauriti contaminati da sostanze pericolose;1057265.0;1293255.0;235990.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;161001;kg;Lombardia;P;rifiuti liquidi acquosi, contenenti sostanze pericolose;3785681.0;4223591.0;437910.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;161002;kg;Lombardia;NP;rifiuti liquidi acquosi, diversi da quelle di cui alla voce 16 10 01;27315081.0;29359136.0;2044055.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;161004;kg;Lombardia;NP;concentrati acquosi, diversi da quelli di cui alla voce 16 10 03;774860.0;834470.0;59610.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;161106;kg;Lombardia;NP;rivestimenti e materiali refrattari provenienti da lavorazioni non metallurgiche, diversi da quelli di cui alla voce 16 11 05;493050.0;494470.0;1420.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;170101;kg;Lombardia;NP;cemento;15663397.0;15701017.0;37620.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;170102;kg;Lombardia;NP;mattoni;900180.0;904680.0;4500.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;170103;kg;Lombardia;NP;mattonelle e ceramiche;316980.0;342980.0;26000.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;170107;kg;Lombardia;NP;miscugli di cemento, mattoni, mattonelle e ceramiche, diversi da quelli di cui alla voce 17 01 06;2535888.0;2711678.0;175790.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;170201;kg;Lombardia;NP;legno;1037586.0;1044486.0;6900.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;170202;kg;Lombardia;NP;vetro;220417.0;226077.0;5660.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;170203;kg;Lombardia;NP;plastica;120689.0;121389.0;700.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;170204;kg;Lombardia;P;vetro, plastica e legno contenenti sostanze pericolose o da esse contaminati;365650.0;389920.0;24270.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;170302;kg;Lombardia;NP;miscele bituminose diverse da quelle di cui alla voce 17 03 01;21430800.0;21716510.0;285710.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;170401;kg;Lombardia;NP;rame, bronzo, ottone;72544.0;74408.0;1864.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;170402;kg;Lombardia;NP;alluminio;928194.0;929449.0;1255.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;170405;kg;Lombardia;NP;ferro e acciaio;10257275.0;10480534.0;223259.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;170407;kg;Lombardia;NP;metalli misti;148303.0;148308.0;5.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;170409;kg;Lombardia;P;rifiuti metallici contaminati da sostanze pericolose;171633.0;169203.0;-2430.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;170410;kg;Lombardia;P;cavi impregnati di olio, di catrame di carbone o di altre sostanze pericolose;19160.0;27580.0;8420.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;170411;kg;Lombardia;NP;cavi, diversi da quelli di cui alla voce 17 04 10;213402.0;211882.0;-1520.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;170503;kg;Lombardia;P;terra e rocce, contenenti sostanze pericolose;8435125.0;9552285.0;1117160.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;170504;kg;Lombardia;NP;terra e rocce, diverse da quelle di cui alla voce 17 05 03;47586522.0;47935127.0;348605.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;170603;kg;Lombardia;P;altri materiali isolanti contenenti o costituiti da sostanze pericolose;304844.0;320911.0;16067.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;170605;kg;Lombardia;P;materiali da costruzione contenenti amianto;2111107.0;2152420.0;41313.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;170903;kg;Lombardia;P;altri rifiuti dell'attività di costruzione e demolizione (compresi rifiuti misti) contenenti sostanze pericolose;36300.0;131300.0;95000.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;170904;kg;Lombardia;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;114492023.0;114893783.0;401760.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;180103;kg;Lombardia;P;rifiuti che devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni;1558303.0;1580089.0;21786.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;180103;l;Lombardia;P;rifiuti che devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni;169819.0;190099.0;20280.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;180104;kg;Lombardia;NP;rifiuti che non devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni (es. bende, ingessature, lenzuola, indumenti monouso, assorbenti igienici);3107.0;3139.0;32.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;180106;kg;Lombardia;P;sostanze chimiche pericolose o contenenti sostanze pericolose;152024.0;153944.0;1920.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;180106;l;Lombardia;P;sostanze chimiche pericolose o contenenti sostanze pericolose;124482.0;125282.0;800.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;180108;kg;Lombardia;P;medicinali citotossici e citostatici;33665.0;33679.0;14.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;180109;kg;Lombardia;NP;medicinali diversi da quelli di cui alla voce 18 01 08;597333.0;619635.0;22302.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;180202;kg;Lombardia;P;rifiuti che devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni;40458.0;41137.0;679.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;180203;l;Lombardia;NP;rifiuti che non devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni;0.0;60.0;60.0;riga nuova
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;190102;kg;Lombardia;NP;materiali ferrosi estratti da ceneri pesanti;4164072.0;4170278.0;6206.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;190105;kg;Lombardia;P;residui di filtrazione prodotti dal trattamento dei fumi;11601580.0;12362770.0;761190.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;190112;kg;Lombardia;NP;ceneri pesanti e scorie, diverse da quelle di cui alla voce 19 01 11;31530610.0;33454430.0;1923820.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;190115;kg;Lombardia;P;polveri di caldaia, contenenti sostanze pericolose;2782730.0;2903580.0;120850.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;190204;kg;Lombardia;P;Rifiuti premiscelati contenenti almeno un rifiuto pericoloso;13047455.0;13587245.0;539790.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;190208;kg;Lombardia;P;rifiuti combustibili liquidi, contenenti sostanze pericolose;3214630.0;3262720.0;48090.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;190304;kg;Lombardia;P;rifiuti contrassegnati come pericolosi, parzialmente stabilizzati diversi da quelli di cui al punto 19 03 08;18077230.0;18651250.0;574020.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;190501;kg;Lombardia;NP;parte di rifiuti urbani e simili non compostata;3216040.0;3747880.0;531840.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;190599;kg;Lombardia;NP;rifiuti non specificati altrimenti;190945640.0;197229710.0;6284070.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;190604;kg;Lombardia;NP;digestato prodotto dal trattamento anaerobico di rifiuti urbani;10245058.0;11209518.0;964460.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;190699;kg;Lombardia;NP;rifiuti non specificati altrimenti;147078161.0;147289012.0;210851.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;190702;kg;Lombardia;P;percolato di discarica, contenente sostanze pericolose;936640.0;1112720.0;176080.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;190703;kg;Lombardia;NP;percolato di discarica, diverso da quello di cui alla voce 19 07 02;24215650.0;26195030.0;1979380.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;190801;kg;Lombardia;NP;Residui di vagliatura;208716.0;212321.0;3605.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;190802;kg;Lombardia;NP;rifiuti da dissabbiamento;593170.0;595390.0;2220.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;190805;kg;Lombardia;NP;fanghi prodotti dal trattamento delle acque reflue urbane;74469780.0;74914090.0;444310.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;190807;kg;Lombardia;P;soluzioni e fanghi di rigenerazione degli scambiatori di ioni;127880.0;152900.0;25020.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;190814;kg;Lombardia;NP;fanghi prodotti da altri trattamenti di acque reflue industriali, diversi da quelli di cui alla voce 19 08 13;7227222.0;7400277.0;173055.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;190906;kg;Lombardia;NP;soluzioni e fanghi di rigenerazione delle resine a scambio ionico;694435.0;874435.0;180000.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;191201;kg;Lombardia;NP;carta e cartone;2481971.0;2493031.0;11060.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;191202;kg;Lombardia;NP;metalli ferrosi;24097374.0;24682195.0;584821.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;191203;kg;Lombardia;NP;metalli non ferrosi;16156823.0;16191223.0;34400.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;191204;kg;Lombardia;NP;plastica e gomma;9741591.0;10029341.0;287750.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;191205;kg;Lombardia;NP;vetro;3089843.0;3159943.0;70100.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;191207;kg;Lombardia;NP;legno diverso da quello di cui alla voce 19 12 06;327586683.0;353583239.0;25996556.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;191209;kg;Lombardia;NP;minerali (ad esempio sabbia, rocce);1738982.0;1740164.0;1182.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;191210;kg;Lombardia;NP;rifiuti combustibili (combustibile da rifiuti);41088840.0;42127600.0;1038760.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;191211;kg;Lombardia;P;altri rifiuti (compresi materiali misti) prodotti dal trattamento meccanico di rifiuti, contenenti sostanze pericolose;9585470.0;9808018.0;222548.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;191212;kg;Lombardia;NP;altri rifiuti (compresi materiali misti) prodotti dal trattamento meccanico di rifiuti, diversi da quelli di cui alla voce 19 12 11;53739908.0;54596228.0;856320.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;191307;kg;Lombardia;P;rifiuti liquidi acquosi e rifiuti concentrati acquosi prodotti dalle operazioni di risanamento delle acque di falda, contenenti sostanze pericolose;155600.0;167050.0;11450.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;191308;kg;Lombardia;NP;rifiuti liquidi acquosi e rifiuti concentrati acquosi prodotti dalle operazioni di risanamento delle acque di falda, diversi da quelli di cui alla voce 19 13 07;216737595.0;269403845.0;52666250.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;200101;kg;Lombardia;NP;carta e cartone;1324206.0;1328113.0;3907.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;200102;kg;Lombardia;NP;vetro;354450.0;360220.0;5770.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;200121;kg;Lombardia;P;tubi fluorescenti ed altri rifiuti contenenti mercurio;6461.0;6926.0;465.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;200123;kg;Lombardia;P;apparecchiature fuori uso contenenti clorofluorocarburi;147460.0;147520.0;60.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;200125;kg;Lombardia;NP;oli e grassi commestibili;45835.0;46485.0;650.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;200127;kg;Lombardia;P;vernici, inchiostri, adesivi e resine contenenti sostanze pericolose;58106.0;58526.0;420.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;200133;kg;Lombardia;P;batterie e accumulatori di cui alle voci 16 06 01, 16 06 02 e 16 06 03, nonché batterie e accumulatori non suddivisi contenenti tali batterie;14079.0;14099.0;20.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;200135;kg;Lombardia;P;apparecchiature elettriche ed elettroniche fuori uso, diverse da quelle di cui alla voce 20 01 21 e 20 01 23, contenenti componenti pericolosi (2);42058.0;42338.0;280.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;200136;kg;Lombardia;NP;apparecchiature elettriche ed elettroniche fuori uso, diverse da quelle di cui alle voci 20 01 21, 20 01 23 e 20 01 35;419552.0;430412.0;10860.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;200139;kg;Lombardia;NP;plastica;43537.0;43577.0;40.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;200140;kg;Lombardia;NP;metalli;479811.0;479900.0;89.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;200301;kg;Lombardia;NP;rifiuti urbani non differenziati;7221403.0;7232274.0;10871.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;200303;kg;Lombardia;NP;residui della pulizia stradale;924690.0;930830.0;6140.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;200304;kg;Lombardia;NP;fanghi delle fosse settiche;1186260.0;1207020.0;20760.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PV;200307;kg;Lombardia;NP;rifiuti ingombranti;1847098.0;1849618.0;2520.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;030104;kg;Basilicata;P;segatura, trucioli, residui di taglio, legno, pannelli di truciolare e piallacci contenenti sostanze pericolose;26890.0;27950.0;1060.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;050109;kg;Basilicata;P;fanghi prodotti dal trattamento in loco degli effluenti, contenenti sostanze pericolose;4284360.0;4433020.0;148660.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;070110;kg;Basilicata;P;altri residui di filtrazione e assorbenti esauriti;246120.0;266120.0;20000.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;070208;kg;Basilicata;P;altri fondi e residui di reazione;2800.0;6710.0;3910.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;070213;kg;Basilicata;NP;rifiuti plastici;562423.0;608355.0;45932.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;080111;kg;Basilicata;P;pitture e vernici di scarto, contenenti solventi organici o altre sostanze pericolose;63034.0;63691.0;657.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;080112;kg;Basilicata;NP;pitture e vernici di scarto, diverse da quelle di cui alla voce 08 01 11;23148.0;23650.0;502.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;080201;kg;Basilicata;NP;polveri di scarti di rivestimenti;162.0;171.0;9.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;080312;kg;Basilicata;P;scarti di inchiostro, contenenti sostanze pericolose;784.0;789.0;5.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;080314;kg;Basilicata;P;fanghi di inchiostro, contenenti sostanze pericolose;265.0;268.0;3.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;080318;kg;Basilicata;NP;toner per stampa esauriti, diversi da quelli di cui alla voce 08 03 17;27949.0;27955.0;6.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;080410;kg;Basilicata;NP;adesivi e sigillanti di scarto, diversi da quelli di cui alla voce 08 04 09;11789.0;12039.0;250.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;120101;kg;Basilicata;NP;limatura e trucioli di metalli ferrosi;1986590.0;1999550.0;12960.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;120102;kg;Basilicata;NP;polveri e particolato di metalli ferrosi;2303227.0;2329747.0;26520.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;120105;kg;Basilicata;NP;limatura e trucioli di materiali plastici;398765.0;404265.0;5500.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;120117;kg;Basilicata;NP;residui di materiale di sabbiatura, diversi da quelli di cui alla voce 12 01 16;9243.0;9633.0;390.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;120199;kg;Basilicata;NP;rifiuti non specificati altrimenti;7517329.0;7527209.0;9880.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;130205;kg;Basilicata;P;oli minerali per motori, ingranaggi e lubrificazione, non clorurati;84579.0;87056.0;2477.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;130205;l;Basilicata;P;oli minerali per motori, ingranaggi e lubrificazione, non clorurati;588.0;596.0;8.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;130206;kg;Basilicata;P;oli sintetici per motori, ingranaggi e lubrificazione;445.0;1145.0;700.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;130208;kg;Basilicata;P;altri oli per motori, ingranaggi e lubrificazione;200725.0;211763.0;11038.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;130208;l;Basilicata;P;altri oli per motori, ingranaggi e lubrificazione;8720.0;9665.0;945.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;130802;kg;Basilicata;P;altre emulsioni;6279027.0;6284527.0;5500.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;140601;kg;Basilicata;P;clorofluorocarburi, HCFC, HFC;8534.0;9127.0;593.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;140603;kg;Basilicata;P;altri solventi e miscele di solventi;85587.0;85653.0;66.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;140604;kg;Basilicata;P;fanghi o rifiuti solidi, contenenti solventi alogenati;311.0;321.0;10.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;150101;kg;Basilicata;NP;imballaggi di carta e cartone;6713603.0;6843886.0;130283.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;150101;l;Basilicata;NP;imballaggi di carta e cartone;1949500.0;2022500.0;73000.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;150102;kg;Basilicata;NP;imballaggi di plastica;3024319.0;3082239.0;57920.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;150102;l;Basilicata;NP;imballaggi di plastica;601050.0;686000.0;84950.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;150103;kg;Basilicata;NP;imballaggi in legno;1577379.0;1630159.0;52780.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;150103;l;Basilicata;NP;imballaggi in legno;119000.0;136000.0;17000.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;150104;l;Basilicata;NP;imballaggi metallici;27000.0;31000.0;4000.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;150105;kg;Basilicata;NP;imballaggi compositi;131430.0;135110.0;3680.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;150105;l;Basilicata;NP;imballaggi compositi;58000.0;68000.0;10000.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;150106;kg;Basilicata;NP;imballaggi in materiali misti;1581203.0;1607374.0;26171.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;150106;l;Basilicata;NP;imballaggi in materiali misti;254500.0;264000.0;9500.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;150107;kg;Basilicata;NP;imballaggi di vetro;443952.0;576322.0;132370.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;150107;l;Basilicata;NP;imballaggi di vetro;160000.0;198000.0;38000.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;150110;kg;Basilicata;P;imballaggi contenenti residui di sostanze pericolose o contaminati da tali sostanze;213579.0;217818.0;4239.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;150110;l;Basilicata;P;imballaggi contenenti residui di sostanze pericolose o contaminati da tali sostanze;24469.0;25769.0;1300.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;150111;kg;Basilicata;P;imballaggi metallici contenenti matrici solide porose pericolose (ad esempio amianto), compresi contenitori a pressione vuoti;967.0;988.0;21.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;150202;kg;Basilicata;P;assorbenti, materiali filtranti (inclusi filtri dell'olio non specificati altrimenti), stracci e indumenti protettivi, contaminati da sostanze pericolose;155209.0;160790.0;5581.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;150203;kg;Basilicata;NP;assorbenti, materiali filtranti, stracci e indumenti protettivi, diversi da quelli di cui alla voce 15 02 02;84063.0;84360.0;297.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;160103;kg;Basilicata;NP;pneumatici fuori uso;666347.0;681123.0;14776.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;160104;kg;Basilicata;P;veicoli fuori uso;237361.0;240761.0;3400.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;160106;kg;Basilicata;NP;veicoli fuori uso, non contenenti liquidi né altre componenti pericolose;3961576.0;4057752.0;96176.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;160107;kg;Basilicata;P;filtri dell'olio;28226.0;29321.0;1095.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;160107;l;Basilicata;P;filtri dell'olio;98.0;101.0;3.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;160112;kg;Basilicata;NP;pastiglie per freni, diverse da quelle di cui alla voce 16 01 11;1900.0;1938.0;38.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;160113;kg;Basilicata;P;liquidi per freni;1079.0;1215.0;136.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;160114;kg;Basilicata;P;liquidi antigelo contenenti sostanze pericolose;6133.0;6405.0;272.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;160117;kg;Basilicata;NP;metalli ferrosi;1202688.0;1227423.0;24735.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;160118;kg;Basilicata;NP;metalli non ferrosi;133159.0;143333.0;10174.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;160119;kg;Basilicata;NP;plastica;67767.0;69634.0;1867.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;160120;kg;Basilicata;NP;vetro;47388.0;48384.0;996.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;160121;kg;Basilicata;P;componenti pericolosi diversi da quelli di cui alle voci da 16 01 07 a 16 01 11, 16 01 13 e 16 01 14;1778.0;1830.0;52.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;160122;kg;Basilicata;NP;componenti non specificati altrimenti;478730.0;494486.0;15756.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;160211;kg;Basilicata;P;apparecchiature fuori uso, contenenti clorofluorocarburi, HCFC, HFC;26817.0;26867.0;50.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;PZ;160213;kg;Basilicata;P;apparecchiature fuori uso, contenenti componenti pericolosi (1) diversi da quelli di cui alle voci 16 02 09 e 16 02 12;82549.0;82589.0;40.0;riga preesistente
